booking_id,booking_date,check_in_date,channel_id,rate_code_id,rooms_sold,gross_room_revenue,status,is_commissionable,default_commission_rate,commission_amount,net_room_revenue
BK_00223,12/6/2025,29/7/2025,CH_DIRECT,CORP,2,503.37,Cancelled,TRUE,0,0,503.37
BK_00224,27/11/2026,12/2/2027,CH_OTA_BKG,CORP,1,218.47,Checked-Out,TRUE,0.18,39.3246,179.1454
BK_00225,26/11/2026,15/1/2027,CH_DIRECT,CORP,3,1312.97,Checked-Out,TRUE,0,0,1312.97
BK_00226,3/6/2025,16/7/2025,CH_OTA_BKG,PROMO,2,420.59,Checked-Out,TRUE,0.18,75.7062,344.8838
BK_00227,17/12/2026,12/3/2027,CH_WHOLE,PROMO,3,1133.13,Confirmed,TRUE,0,0,1133.13
BK_00228,14/11/2025,25/1/2026,CH_WHOLE,CORP,1,361.45,Checked-Out,TRUE,0,0,361.45
BK_00229,3/12/2026,9/2/2027,CH_OTA_BKG,NET,3,695.9,Cancelled,FALSE,0.18,0,695.9
BK_00230,13/11/2025,7/12/2025,CH_OTA_EXP,CORP,2,321.28,Confirmed,TRUE,0.15,48.192,273.088
BK_00231,8/6/2025,18/6/2025,CH_DIRECT,RACK,3,1211.3,Checked-Out,TRUE,0,0,1211.3
BK_00232,24/6/2026,29/6/2026,CH_DIRECT,PROMO,3,714.67,Confirmed,TRUE,0,0,714.67
BK_00233,5/7/2025,2/10/2025,CH_OTA_EXP,NET,1,252.56,Checked-Out,FALSE,0.15,0,252.56
BK_00234,1/9/2025,28/10/2025,CH_DIRECT,NET,1,304.28,Cancelled,FALSE,0,0,304.28
BK_00235,26/4/2026,21/5/2026,CH_DIRECT,NET,2,806.33,Cancelled,FALSE,0,0,806.33
BK_00236,30/5/2026,6/8/2026,CH_WHOLE,PROMO,1,416.53,Confirmed,TRUE,0,0,416.53
BK_00237,14/9/2025,21/9/2025,CH_WHOLE,CORP,3,1417.21,Checked-Out,TRUE,0,0,1417.21
BK_00238,13/6/2026,29/6/2026,CH_DIRECT,RACK,1,194.57,Checked-Out,TRUE,0,0,194.57
BK_00239,31/5/2025,26/7/2025,CH_OTA_BKG,PROMO,2,903.09,Confirmed,TRUE,0.18,162.5562,740.5338
BK_00240,1/3/2026,8/3/2026,CH_WHOLE,CORP,1,242.19,Confirmed,TRUE,0,0,242.19
BK_00241,19/1/2026,17/2/2026,CH_OTA_BKG,CORP,1,432.45,Checked-Out,TRUE,0.18,77.841,354.609
BK_00242,10/12/2025,29/12/2025,CH_OTA_EXP,RACK,2,930.61,Cancelled,TRUE,0.15,139.5915,791.0185
BK_00243,14/12/2026,1/1/2027,CH_WHOLE,NET,3,246.62,Confirmed,FALSE,0,0,246.62
BK_00244,20/1/2025,22/2/2025,CH_OTA_EXP,PROMO,3,1424.68,Checked-Out,TRUE,0.15,213.702,1210.978
BK_00245,25/6/2026,19/8/2026,CH_OTA_BKG,CORP,1,206.48,Confirmed,TRUE,0.18,37.1664,169.3136
BK_00246,2/9/2025,26/10/2025,CH_WHOLE,RACK,1,431.41,Cancelled,TRUE,0,0,431.41
BK_00247,4/9/2026,12/11/2026,CH_OTA_BKG,PROMO,3,420.91,Cancelled,TRUE,0.18,75.7638,345.1462
BK_00248,2/1/2025,22/3/2025,CH_DIRECT,PROMO,3,764.88,Checked-Out,TRUE,0,0,764.88
BK_00249,16/11/2026,27/11/2026,CH_DIRECT,RACK,3,925.54,Checked-Out,TRUE,0,0,925.54
BK_00250,22/7/2026,25/7/2026,CH_WHOLE,NET,1,346.98,Cancelled,FALSE,0,0,346.98
BK_00251,17/9/2025,20/9/2025,CH_DIRECT,RACK,2,362.55,Checked-Out,TRUE,0,0,362.55
BK_00252,6/10/2026,20/10/2026,CH_DIRECT,PROMO,1,227.97,Cancelled,TRUE,0,0,227.97
BK_00253,21/10/2026,13/11/2026,CH_WHOLE,NET,3,469.67,Confirmed,FALSE,0,0,469.67
BK_00254,6/3/2025,4/5/2025,CH_OTA_BKG,CORP,1,98.4,Confirmed,TRUE,0.18,17.712,80.688
BK_00255,12/2/2025,25/3/2025,CH_DIRECT,NET,3,836.48,Confirmed,FALSE,0,0,836.48
BK_00256,25/10/2026,19/11/2026,CH_DIRECT,CORP,1,443.64,Cancelled,TRUE,0,0,443.64
BK_00257,7/10/2025,23/10/2025,CH_DIRECT,NET,2,784.38,Cancelled,FALSE,0,0,784.38
BK_00258,14/12/2025,7/1/2026,CH_WHOLE,NET,2,936.42,Checked-Out,FALSE,0,0,936.42
BK_00259,1/10/2025,12/10/2025,CH_WHOLE,RACK,2,666.06,Confirmed,TRUE,0,0,666.06
BK_00260,13/7/2026,20/8/2026,CH_DIRECT,RACK,1,217.73,Cancelled,TRUE,0,0,217.73
BK_00261,10/11/2025,7/1/2026,CH_WHOLE,PROMO,3,799.32,Cancelled,TRUE,0,0,799.32
BK_00262,13/2/2025,31/3/2025,CH_WHOLE,CORP,3,1474.83,Confirmed,TRUE,0,0,1474.83
BK_00263,18/3/2025,12/6/2025,CH_WHOLE,CORP,3,1249.38,Checked-Out,TRUE,0,0,1249.38
BK_00264,13/6/2025,17/6/2025,CH_OTA_EXP,NET,1,133.02,Confirmed,FALSE,0.15,0,133.02
BK_00265,23/10/2026,9/12/2026,CH_DIRECT,NET,3,280.81,Confirmed,FALSE,0,0,280.81
BK_00266,27/11/2026,24/1/2027,CH_DIRECT,CORP,2,800.99,Checked-Out,TRUE,0,0,800.99
BK_00267,21/5/2025,28/7/2025,CH_DIRECT,NET,2,705.63,Confirmed,FALSE,0,0,705.63
BK_00268,27/4/2025,1/5/2025,CH_OTA_EXP,NET,3,727.6,Checked-Out,FALSE,0.15,0,727.6
BK_00269,1/5/2025,4/6/2025,CH_DIRECT,NET,1,498.47,Cancelled,FALSE,0,0,498.47
BK_00270,12/12/2026,13/2/2027,CH_OTA_EXP,RACK,1,438.19,Cancelled,TRUE,0.15,65.7285,372.4615
BK_00271,26/6/2025,22/8/2025,CH_OTA_BKG,CORP,3,677.76,Confirmed,TRUE,0.18,121.9968,555.7632
BK_00272,18/7/2026,26/9/2026,CH_DIRECT,CORP,1,378.96,Checked-Out,TRUE,0,0,378.96
BK_00273,16/10/2026,8/11/2026,CH_DIRECT,PROMO,1,493.76,Confirmed,TRUE,0,0,493.76
BK_00274,31/8/2025,3/11/2025,CH_OTA_BKG,CORP,3,961.07,Cancelled,TRUE,0.18,172.9926,788.0774
BK_00275,19/7/2026,5/8/2026,CH_OTA_BKG,RACK,2,494.45,Checked-Out,TRUE,0.18,89.001,405.449
BK_00276,6/5/2026,13/7/2026,CH_WHOLE,NET,3,332.93,Cancelled,FALSE,0,0,332.93
BK_00277,20/10/2026,30/10/2026,CH_WHOLE,NET,3,891.87,Confirmed,FALSE,0,0,891.87
BK_00278,19/7/2026,9/10/2026,CH_OTA_EXP,PROMO,2,582.41,Confirmed,TRUE,0.15,87.3615,495.0485
BK_00279,8/5/2025,14/7/2025,CH_OTA_EXP,CORP,1,148.03,Checked-Out,TRUE,0.15,22.2045,125.8255
BK_00280,19/8/2025,3/10/2025,CH_DIRECT,RACK,2,324.89,Checked-Out,TRUE,0,0,324.89
BK_00281,9/10/2025,26/10/2025,CH_DIRECT,RACK,3,1047.64,Checked-Out,TRUE,0,0,1047.64
BK_00282,18/8/2026,7/9/2026,CH_OTA_EXP,CORP,3,291.9,Confirmed,TRUE,0.15,43.785,248.115
BK_00283,25/3/2025,31/3/2025,CH_DIRECT,PROMO,3,764.9,Checked-Out,TRUE,0,0,764.9
BK_00284,1/2/2025,6/4/2025,CH_DIRECT,CORP,2,365.7,Checked-Out,TRUE,0,0,365.7
BK_00285,20/2/2026,31/3/2026,CH_WHOLE,RACK,3,315.49,Cancelled,TRUE,0,0,315.49
BK_00286,2/3/2026,3/5/2026,CH_WHOLE,PROMO,2,669.59,Cancelled,TRUE,0,0,669.59
BK_00287,23/11/2025,7/1/2026,CH_WHOLE,PROMO,2,592.58,Confirmed,TRUE,0,0,592.58
BK_00288,23/11/2025,24/12/2025,CH_WHOLE,RACK,2,537.66,Confirmed,TRUE,0,0,537.66
BK_00289,10/4/2025,17/4/2025,CH_DIRECT,NET,3,766.85,Confirmed,FALSE,0,0,766.85
BK_00290,2/12/2025,14/2/2026,CH_DIRECT,PROMO,1,289.27,Checked-Out,TRUE,0,0,289.27
BK_00291,24/4/2026,27/6/2026,CH_DIRECT,NET,1,117.82,Cancelled,FALSE,0,0,117.82
BK_00292,2/6/2026,31/7/2026,CH_OTA_EXP,PROMO,3,684.65,Confirmed,TRUE,0.15,102.6975,581.9525
BK_00293,16/10/2025,19/12/2025,CH_WHOLE,CORP,3,250.3,Confirmed,TRUE,0,0,250.3
BK_00294,18/3/2026,5/4/2026,CH_DIRECT,CORP,2,467.39,Cancelled,TRUE,0,0,467.39
BK_00295,22/2/2025,6/5/2025,CH_OTA_EXP,CORP,3,603.64,Cancelled,TRUE,0.15,90.546,513.094
BK_00296,1/6/2026,29/7/2026,CH_DIRECT,RACK,1,489.53,Cancelled,TRUE,0,0,489.53
BK_00297,18/1/2026,3/3/2026,CH_DIRECT,PROMO,1,333.03,Cancelled,TRUE,0,0,333.03
BK_00298,28/5/2026,3/6/2026,CH_OTA_BKG,RACK,1,379.71,Cancelled,TRUE,0.18,68.3478,311.3622
BK_00299,16/6/2026,14/8/2026,CH_OTA_EXP,PROMO,2,942.35,Cancelled,TRUE,0.15,141.3525,800.9975
BK_00300,16/6/2025,6/8/2025,CH_DIRECT,CORP,3,1283.64,Checked-Out,TRUE,0,0,1283.64
BK_00301,17/5/2026,29/7/2026,CH_DIRECT,NET,1,234.71,Checked-Out,FALSE,0,0,234.71
BK_00302,23/4/2025,16/6/2025,CH_DIRECT,RACK,3,837.98,Checked-Out,TRUE,0,0,837.98
BK_00303,16/8/2026,29/10/2026,CH_OTA_EXP,RACK,3,845.37,Checked-Out,TRUE,0.15,126.8055,718.5645
BK_00304,7/10/2026,26/12/2026,CH_WHOLE,PROMO,3,545.17,Checked-Out,TRUE,0,0,545.17
BK_00305,19/12/2026,3/1/2027,CH_OTA_EXP,RACK,2,423.5,Confirmed,TRUE,0.15,63.525,359.975
BK_00306,27/2/2026,27/5/2026,CH_OTA_EXP,NET,3,1216.47,Cancelled,FALSE,0.15,0,1216.47
BK_00307,5/3/2025,23/3/2025,CH_OTA_EXP,CORP,3,842.75,Cancelled,TRUE,0.15,126.4125,716.3375
BK_00308,18/11/2025,11/12/2025,CH_WHOLE,CORP,3,686.4,Checked-Out,TRUE,0,0,686.4
BK_00309,29/11/2026,20/2/2027,CH_DIRECT,NET,1,482.08,Cancelled,FALSE,0,0,482.08
BK_00310,26/7/2026,3/9/2026,CH_OTA_EXP,CORP,2,752.12,Checked-Out,TRUE,0.15,112.818,639.302
BK_00311,23/12/2026,24/2/2027,CH_DIRECT,NET,2,630.81,Checked-Out,FALSE,0,0,630.81
BK_00312,8/10/2025,14/11/2025,CH_OTA_BKG,NET,2,847.44,Confirmed,FALSE,0.18,0,847.44
BK_00313,25/10/2025,31/10/2025,CH_DIRECT,RACK,2,936.17,Checked-Out,TRUE,0,0,936.17
BK_00314,20/9/2025,21/11/2025,CH_OTA_EXP,PROMO,3,581.63,Checked-Out,TRUE,0.15,87.2445,494.3855
BK_00315,14/12/2026,18/1/2027,CH_OTA_EXP,RACK,3,1173.52,Confirmed,TRUE,0.15,176.028,997.492
BK_00316,6/9/2025,13/9/2025,CH_OTA_EXP,PROMO,1,122.08,Cancelled,TRUE,0.15,18.312,103.768
BK_00317,29/4/2026,12/5/2026,CH_OTA_EXP,RACK,3,1472.17,Confirmed,TRUE,0.15,220.8255,1251.3445
BK_00318,21/2/2026,16/5/2026,CH_WHOLE,NET,3,491.31,Cancelled,FALSE,0,0,491.31
BK_00319,25/11/2025,1/1/2026,CH_OTA_BKG,RACK,3,963.41,Checked-Out,TRUE,0.18,173.4138,789.9962
BK_00320,8/2/2025,3/3/2025,CH_WHOLE,PROMO,1,498.81,Cancelled,TRUE,0,0,498.81
BK_00321,23/5/2026,16/6/2026,CH_DIRECT,RACK,1,205.32,Checked-Out,TRUE,0,0,205.32
BK_00322,20/4/2025,2/6/2025,CH_DIRECT,NET,3,924.56,Cancelled,FALSE,0,0,924.56
BK_00323,18/5/2025,22/7/2025,CH_WHOLE,CORP,1,419.7,Cancelled,TRUE,0,0,419.7
BK_00324,16/6/2025,14/8/2025,CH_DIRECT,PROMO,1,389.38,Cancelled,TRUE,0,0,389.38
BK_00325,5/8/2026,31/10/2026,CH_OTA_EXP,PROMO,3,1318.74,Cancelled,TRUE,0.15,197.811,1120.929
BK_00326,14/3/2026,19/5/2026,CH_DIRECT,RACK,2,722.17,Confirmed,TRUE,0,0,722.17
BK_00327,24/5/2025,25/7/2025,CH_DIRECT,PROMO,1,189.53,Confirmed,TRUE,0,0,189.53
BK_00328,3/4/2026,8/5/2026,CH_DIRECT,CORP,3,1150.83,Confirmed,TRUE,0,0,1150.83
BK_00329,25/9/2025,18/12/2025,CH_DIRECT,PROMO,1,360.47,Cancelled,TRUE,0,0,360.47
BK_00330,11/11/2025,2/12/2025,CH_WHOLE,CORP,3,387.94,Cancelled,TRUE,0,0,387.94
BK_00331,12/1/2026,1/4/2026,CH_OTA_EXP,PROMO,1,280.84,Cancelled,TRUE,0.15,42.126,238.714
BK_00332,13/9/2026,31/10/2026,CH_WHOLE,NET,3,1250.51,Confirmed,FALSE,0,0,1250.51
BK_00333,11/9/2025,8/12/2025,CH_OTA_BKG,NET,3,1126.75,Confirmed,FALSE,0.18,0,1126.75
BK_00334,1/8/2026,16/8/2026,CH_OTA_BKG,PROMO,3,916.19,Confirmed,TRUE,0.18,164.9142,751.2758
BK_00335,2/12/2025,7/2/2026,CH_WHOLE,RACK,3,498.81,Checked-Out,TRUE,0,0,498.81
BK_00336,16/5/2026,28/5/2026,CH_WHOLE,RACK,2,270.83,Cancelled,TRUE,0,0,270.83
BK_00337,13/4/2026,25/6/2026,CH_OTA_BKG,NET,3,1256.71,Checked-Out,FALSE,0.18,0,1256.71
BK_00338,23/1/2025,15/3/2025,CH_DIRECT,RACK,3,514.56,Confirmed,TRUE,0,0,514.56
BK_00339,16/2/2025,12/4/2025,CH_DIRECT,RACK,3,1492.6,Confirmed,TRUE,0,0,1492.6
BK_00340,29/4/2026,4/5/2026,CH_DIRECT,NET,1,402.97,Checked-Out,FALSE,0,0,402.97
BK_00341,24/10/2026,17/12/2026,CH_DIRECT,NET,2,890.48,Cancelled,FALSE,0,0,890.48
BK_00342,20/1/2026,31/1/2026,CH_OTA_EXP,CORP,1,154.96,Checked-Out,TRUE,0.15,23.244,131.716
BK_00343,7/2/2026,16/4/2026,CH_OTA_EXP,PROMO,1,397.6,Cancelled,TRUE,0.15,59.64,337.96
BK_00344,20/4/2026,16/7/2026,CH_WHOLE,NET,1,183.96,Cancelled,FALSE,0,0,183.96
BK_00345,8/6/2025,14/7/2025,CH_OTA_EXP,RACK,1,419.98,Cancelled,TRUE,0.15,62.997,356.983
BK_00346,22/9/2026,25/9/2026,CH_OTA_EXP,PROMO,1,122.38,Confirmed,TRUE,0.15,18.357,104.023
BK_00347,3/4/2026,19/6/2026,CH_OTA_BKG,PROMO,3,295.74,Cancelled,TRUE,0.18,53.2332,242.5068
BK_00348,28/8/2025,6/11/2025,CH_OTA_EXP,RACK,1,291.64,Cancelled,TRUE,0.15,43.746,247.894
BK_00349,28/8/2025,10/11/2025,CH_DIRECT,CORP,1,206.74,Confirmed,TRUE,0,0,206.74
BK_00350,8/11/2026,14/1/2027,CH_OTA_EXP,NET,2,391.13,Checked-Out,FALSE,0.15,0,391.13
BK_00351,29/8/2026,21/9/2026,CH_WHOLE,NET,1,488.36,Checked-Out,FALSE,0,0,488.36
BK_00352,19/11/2026,7/1/2027,CH_DIRECT,NET,2,285.34,Cancelled,FALSE,0,0,285.34
BK_00353,8/7/2025,15/9/2025,CH_WHOLE,PROMO,1,206.31,Checked-Out,TRUE,0,0,206.31
BK_00354,28/5/2025,27/7/2025,CH_OTA_BKG,NET,2,628.12,Confirmed,FALSE,0.18,0,628.12
BK_00355,2/2/2026,6/3/2026,CH_DIRECT,PROMO,2,703.23,Cancelled,TRUE,0,0,703.23
BK_00356,15/1/2026,27/1/2026,CH_OTA_EXP,RACK,2,476.82,Checked-Out,TRUE,0.15,71.523,405.297
BK_00357,10/9/2026,16/9/2026,CH_OTA_BKG,PROMO,3,1152.62,Checked-Out,TRUE,0.18,207.4716,945.1484
BK_00358,11/8/2025,12/10/2025,CH_OTA_EXP,CORP,2,963.9,Confirmed,TRUE,0.15,144.585,819.315
BK_00359,5/8/2025,30/8/2025,CH_OTA_BKG,NET,1,372.16,Checked-Out,FALSE,0.18,0,372.16
BK_00360,29/7/2025,18/9/2025,CH_OTA_EXP,CORP,2,479.76,Checked-Out,TRUE,0.15,71.964,407.796
BK_00361,27/10/2026,12/12/2026,CH_DIRECT,CORP,2,590.77,Cancelled,TRUE,0,0,590.77
BK_00362,23/4/2026,6/5/2026,CH_WHOLE,CORP,1,235.7,Cancelled,TRUE,0,0,235.7
BK_00363,16/2/2025,30/4/2025,CH_OTA_EXP,PROMO,1,189.53,Checked-Out,TRUE,0.15,28.4295,161.1005
BK_00364,17/8/2026,10/10/2026,CH_DIRECT,PROMO,1,218.54,Cancelled,TRUE,0,0,218.54
BK_00365,7/8/2026,8/9/2026,CH_WHOLE,CORP,2,801.22,Cancelled,TRUE,0,0,801.22
BK_00366,20/10/2026,22/12/2026,CH_WHOLE,PROMO,3,1241.67,Confirmed,TRUE,0,0,1241.67
BK_00367,24/5/2025,2/8/2025,CH_WHOLE,PROMO,3,1487.81,Confirmed,TRUE,0,0,1487.81
BK_00368,21/6/2026,26/6/2026,CH_OTA_BKG,RACK,1,253.2,Checked-Out,TRUE,0.18,45.576,207.624
BK_00369,25/8/2025,3/9/2025,CH_OTA_EXP,RACK,1,292.41,Cancelled,TRUE,0.15,43.8615,248.5485
BK_00370,3/3/2025,22/5/2025,CH_WHOLE,NET,1,82.78,Checked-Out,FALSE,0,0,82.78
BK_00371,26/2/2026,28/2/2026,CH_OTA_BKG,CORP,3,1471.62,Confirmed,TRUE,0.18,264.8916,1206.7284
BK_00372,30/5/2026,28/8/2026,CH_WHOLE,PROMO,1,465.58,Checked-Out,TRUE,0,0,465.58
BK_00373,2/6/2025,3/7/2025,CH_OTA_EXP,CORP,2,384.55,Cancelled,TRUE,0.15,57.6825,326.8675
BK_00374,22/3/2025,9/5/2025,CH_WHOLE,NET,3,546.44,Checked-Out,FALSE,0,0,546.44
BK_00375,20/8/2025,28/9/2025,CH_OTA_BKG,RACK,1,250.22,Cancelled,TRUE,0.18,45.0396,205.1804
BK_00376,20/7/2026,19/9/2026,CH_OTA_BKG,RACK,3,455.94,Cancelled,TRUE,0.18,82.0692,373.8708
BK_00377,21/3/2026,12/6/2026,CH_DIRECT,RACK,3,1398.13,Confirmed,TRUE,0,0,1398.13
BK_00378,5/8/2025,2/11/2025,CH_WHOLE,CORP,1,468.15,Checked-Out,TRUE,0,0,468.15
BK_00379,15/10/2025,24/12/2025,CH_OTA_BKG,PROMO,2,173.15,Confirmed,TRUE,0.18,31.167,141.983
BK_00380,25/8/2026,13/9/2026,CH_WHOLE,RACK,2,296.46,Confirmed,TRUE,0,0,296.46
BK_00381,4/8/2026,23/9/2026,CH_DIRECT,NET,3,416.34,Checked-Out,FALSE,0,0,416.34
BK_00382,22/3/2025,26/5/2025,CH_DIRECT,RACK,1,263.58,Confirmed,TRUE,0,0,263.58
BK_00383,15/12/2025,3/3/2026,CH_WHOLE,CORP,1,346.33,Cancelled,TRUE,0,0,346.33
BK_00384,18/5/2026,17/6/2026,CH_DIRECT,NET,2,316.02,Checked-Out,FALSE,0,0,316.02
BK_00385,8/11/2026,27/12/2026,CH_OTA_BKG,CORP,1,379.51,Confirmed,TRUE,0.18,68.3118,311.1982
BK_00386,2/10/2025,22/10/2025,CH_WHOLE,PROMO,3,730.92,Cancelled,TRUE,0,0,730.92
BK_00387,20/4/2025,2/5/2025,CH_OTA_BKG,CORP,2,462.33,Cancelled,TRUE,0.18,83.2194,379.1106
BK_00388,15/4/2025,2/5/2025,CH_OTA_BKG,PROMO,2,537.03,Checked-Out,TRUE,0.18,96.6654,440.3646
BK_00389,9/6/2026,1/8/2026,CH_OTA_BKG,RACK,1,228.64,Confirmed,TRUE,0.18,41.1552,187.4848
BK_00390,4/9/2026,20/11/2026,CH_DIRECT,NET,1,202.58,Cancelled,FALSE,0,0,202.58
BK_00391,28/3/2025,8/6/2025,CH_OTA_EXP,PROMO,3,719.72,Confirmed,TRUE,0.15,107.958,611.762
BK_00392,3/10/2025,11/11/2025,CH_DIRECT,NET,1,106.57,Cancelled,FALSE,0,0,106.57
BK_00393,10/10/2025,3/12/2025,CH_DIRECT,NET,1,231.67,Confirmed,FALSE,0,0,231.67
BK_00394,3/10/2026,6/12/2026,CH_OTA_EXP,NET,1,136.91,Confirmed,FALSE,0.15,0,136.91
BK_00395,10/2/2026,25/3/2026,CH_WHOLE,CORP,2,441.18,Checked-Out,TRUE,0,0,441.18
BK_00396,1/9/2026,19/9/2026,CH_DIRECT,CORP,3,1433.57,Confirmed,TRUE,0,0,1433.57
BK_00397,6/5/2026,16/6/2026,CH_OTA_EXP,NET,2,404.82,Checked-Out,FALSE,0.15,0,404.82
BK_00398,11/10/2026,13/12/2026,CH_OTA_EXP,CORP,2,395.45,Cancelled,TRUE,0.15,59.3175,336.1325
BK_00399,9/1/2026,24/1/2026,CH_OTA_EXP,PROMO,3,1207.2,Confirmed,TRUE,0.15,181.08,1026.12
BK_00400,18/4/2026,15/5/2026,CH_WHOLE,CORP,3,327.14,Cancelled,TRUE,0,0,327.14
BK_00401,21/11/2026,24/1/2027,CH_OTA_EXP,CORP,1,186.13,Confirmed,TRUE,0.15,27.9195,158.2105
BK_00402,10/3/2026,28/4/2026,CH_OTA_BKG,NET,3,843.84,Cancelled,FALSE,0.18,0,843.84
BK_00403,2/7/2026,5/9/2026,CH_WHOLE,RACK,2,749.37,Checked-Out,TRUE,0,0,749.37
BK_00404,1/9/2026,22/11/2026,CH_OTA_BKG,RACK,1,356.19,Cancelled,TRUE,0.18,64.1142,292.0758
BK_00405,20/6/2025,11/9/2025,CH_OTA_BKG,NET,2,971.2,Cancelled,FALSE,0.18,0,971.2
BK_00406,19/4/2025,21/4/2025,CH_OTA_BKG,CORP,1,294.48,Checked-Out,TRUE,0.18,53.0064,241.4736
BK_00407,26/7/2026,9/10/2026,CH_OTA_EXP,NET,2,488.55,Checked-Out,FALSE,0.15,0,488.55
BK_00408,26/8/2026,23/11/2026,CH_OTA_EXP,CORP,1,282.76,Cancelled,TRUE,0.15,42.414,240.346
BK_00409,2/3/2026,13/3/2026,CH_OTA_BKG,PROMO,2,421.99,Cancelled,TRUE,0.18,75.9582,346.0318
BK_00410,31/7/2025,6/10/2025,CH_WHOLE,CORP,2,242,Checked-Out,TRUE,0,0,242
BK_00411,15/12/2026,11/2/2027,CH_DIRECT,RACK,2,197.53,Checked-Out,TRUE,0,0,197.53
BK_00412,28/4/2025,1/5/2025,CH_DIRECT,RACK,3,1248.06,Checked-Out,TRUE,0,0,1248.06
BK_00413,7/9/2025,13/11/2025,CH_OTA_EXP,PROMO,2,630.27,Cancelled,TRUE,0.15,94.5405,535.7295
BK_00414,26/8/2025,17/10/2025,CH_OTA_EXP,PROMO,3,1068.21,Cancelled,TRUE,0.15,160.2315,907.9785
BK_00415,30/1/2025,19/4/2025,CH_OTA_EXP,NET,3,781.24,Confirmed,FALSE,0.15,0,781.24
BK_00416,23/12/2026,20/1/2027,CH_OTA_EXP,CORP,3,1259,Confirmed,TRUE,0.15,188.85,1070.15
BK_00417,15/8/2026,29/8/2026,CH_OTA_EXP,CORP,2,325.54,Confirmed,TRUE,0.15,48.831,276.709
BK_00418,26/9/2025,21/12/2025,CH_WHOLE,CORP,3,729.69,Cancelled,TRUE,0,0,729.69
BK_00419,25/8/2026,9/9/2026,CH_DIRECT,CORP,2,678.58,Checked-Out,TRUE,0,0,678.58
BK_00420,24/12/2026,1/2/2027,CH_OTA_BKG,PROMO,2,259,Cancelled,TRUE,0.18,46.62,212.38
BK_00421,30/4/2025,24/5/2025,CH_DIRECT,PROMO,3,729.46,Checked-Out,TRUE,0,0,729.46
BK_00422,22/5/2025,4/8/2025,CH_WHOLE,NET,1,284.4,Checked-Out,FALSE,0,0,284.4
BK_00423,12/12/2026,5/3/2027,CH_OTA_EXP,PROMO,2,402.62,Confirmed,TRUE,0.15,60.393,342.227
BK_00424,19/11/2025,16/1/2026,CH_OTA_BKG,CORP,1,283.54,Confirmed,TRUE,0.18,51.0372,232.5028
BK_00425,29/1/2026,11/4/2026,CH_WHOLE,NET,3,859.57,Checked-Out,FALSE,0,0,859.57
BK_00426,31/3/2026,2/6/2026,CH_OTA_EXP,RACK,3,278.88,Confirmed,TRUE,0.15,41.832,237.048
BK_00427,27/10/2025,1/11/2025,CH_DIRECT,PROMO,3,603.72,Cancelled,TRUE,0,0,603.72
BK_00428,3/8/2026,6/10/2026,CH_OTA_BKG,RACK,2,811.09,Cancelled,TRUE,0.18,145.9962,665.0938
BK_00429,10/7/2026,16/7/2026,CH_WHOLE,PROMO,2,246.03,Checked-Out,TRUE,0,0,246.03
BK_00430,11/9/2025,20/10/2025,CH_OTA_BKG,NET,2,452.8,Confirmed,FALSE,0.18,0,452.8
BK_00431,26/3/2026,11/4/2026,CH_OTA_EXP,PROMO,3,980.78,Cancelled,TRUE,0.15,147.117,833.663
BK_00432,29/12/2026,18/3/2027,CH_WHOLE,PROMO,3,415.44,Confirmed,TRUE,0,0,415.44
BK_00433,31/7/2025,8/8/2025,CH_DIRECT,CORP,3,918.85,Cancelled,TRUE,0,0,918.85
BK_00434,22/12/2026,29/1/2027,CH_DIRECT,CORP,3,1481.72,Checked-Out,TRUE,0,0,1481.72
BK_00435,8/4/2025,26/4/2025,CH_WHOLE,RACK,2,888.32,Confirmed,TRUE,0,0,888.32
BK_00436,20/12/2026,6/1/2027,CH_OTA_EXP,PROMO,3,645.84,Confirmed,TRUE,0.15,96.876,548.964
BK_00437,24/11/2026,14/1/2027,CH_WHOLE,PROMO,3,1036.83,Checked-Out,TRUE,0,0,1036.83
BK_00438,1/3/2026,19/4/2026,CH_WHOLE,RACK,3,1241.19,Confirmed,TRUE,0,0,1241.19
BK_00439,17/2/2026,24/4/2026,CH_DIRECT,CORP,2,958.21,Cancelled,TRUE,0,0,958.21
BK_00440,19/8/2026,20/8/2026,CH_OTA_BKG,NET,3,1076.82,Cancelled,FALSE,0.18,0,1076.82
BK_00441,6/3/2025,14/5/2025,CH_WHOLE,PROMO,2,852.87,Cancelled,TRUE,0,0,852.87
BK_00442,2/10/2025,13/11/2025,CH_DIRECT,CORP,3,968.2,Checked-Out,TRUE,0,0,968.2
BK_00443,12/5/2026,25/6/2026,CH_OTA_BKG,RACK,1,343,Cancelled,TRUE,0.18,61.74,281.26
BK_00444,17/1/2025,2/2/2025,CH_OTA_EXP,NET,2,160.57,Cancelled,FALSE,0.15,0,160.57
BK_00445,27/7/2025,24/10/2025,CH_OTA_EXP,CORP,1,447.26,Cancelled,TRUE,0.15,67.089,380.171
BK_00446,6/4/2025,29/6/2025,CH_DIRECT,CORP,1,236.17,Checked-Out,TRUE,0,0,236.17
BK_00447,19/6/2025,26/6/2025,CH_WHOLE,CORP,3,1121.3,Confirmed,TRUE,0,0,1121.3
BK_00448,16/3/2026,8/6/2026,CH_OTA_BKG,RACK,1,169.64,Confirmed,TRUE,0.18,30.5352,139.1048
BK_00449,16/5/2025,31/7/2025,CH_OTA_EXP,NET,1,83.39,Cancelled,FALSE,0.15,0,83.39
