booking_id,booking_date,check_in_date,channel_id,rate_code_id,rooms_sold,gross_room_revenue,status,is_commissionable,default_commission_rate,commission_cost,net_room_revenue,adr,net_adr,OCC,net_revpar,Day Name
BK_02394,25/1/2025,7/3/2025,CH_WHOLE,PROMO,1,170.54,Checked-Out,TRUE,0,0,170.54,170.54,170.54,1%,1.7054,Friday
BK_02169,26/1/2025,24/3/2025,CH_OTA_BKG,PROMO,3,905.98,Checked-Out,TRUE,0.18,163.0764,742.9036,301.9933333,247.6345333,3%,7.429036,Monday
BK_00168,26/1/2025,16/4/2025,CH_DIRECT,PROMO,3,319.65,Cancelled,TRUE,0,0,319.65,106.55,106.55,3%,3.1965,Wednesday
BK_02775,26/1/2025,29/1/2025,CH_WHOLE,PROMO,2,606.62,Checked-Out,TRUE,0,0,606.62,303.31,303.31,2%,6.0662,Wednesday
BK_02982,26/1/2025,25/4/2025,CH_OTA_EXP,RACK,2,256.21,Cancelled,TRUE,0.15,38.4315,217.7785,128.105,108.88925,2%,2.177785,Friday
BK_04516,26/1/2025,2/4/2025,CH_OTA_EXP,CORP,1,478.41,Checked-Out,TRUE,0.15,71.7615,406.6485,478.41,406.6485,1%,4.066485,Wednesday
BK_03936,27/1/2025,21/3/2025,CH_OTA_EXP,PROMO,2,345.37,Confirmed,TRUE,0.15,51.8055,293.5645,172.685,146.78225,2%,2.935645,Friday
BK_01153,27/1/2025,5/3/2025,CH_OTA_BKG,NET,2,655.88,Confirmed,FALSE,0.18,0,655.88,327.94,327.94,2%,6.5588,Wednesday
BK_02548,27/1/2025,16/2/2025,CH_DIRECT,CORP,2,724.63,Checked-Out,TRUE,0,0,724.63,362.315,362.315,2%,7.2463,Sunday
BK_02756,27/1/2025,15/2/2025,CH_WHOLE,RACK,2,263.41,Checked-Out,TRUE,0,0,263.41,131.705,131.705,2%,2.6341,Saturday
BK_03718,28/1/2025,7/2/2025,CH_DIRECT,PROMO,3,245.5,Cancelled,TRUE,0,0,245.5,81.83333333,81.83333333,3%,2.455,Friday
BK_01089,28/1/2025,19/4/2025,CH_DIRECT,NET,1,259.82,Cancelled,FALSE,0,0,259.82,259.82,259.82,1%,2.5982,Saturday
BK_04556,28/1/2025,22/2/2025,CH_OTA_BKG,CORP,2,580.27,Confirmed,TRUE,0.18,104.4486,475.8214,290.135,237.9107,2%,4.758214,Saturday
BK_04310,28/1/2025,21/4/2025,CH_OTA_EXP,CORP,2,428.4,Cancelled,TRUE,0.15,64.26,364.14,214.2,182.07,2%,3.6414,Monday
BK_03813,28/1/2025,17/2/2025,CH_OTA_EXP,PROMO,2,730.62,Checked-Out,TRUE,0.15,109.593,621.027,365.31,310.5135,2%,6.21027,Monday
BK_02121,29/1/2025,16/4/2025,CH_WHOLE,NET,3,1203.1,Confirmed,FALSE,0,0,1203.1,401.0333333,401.0333333,3%,12.031,Wednesday
BK_01107,29/1/2025,2/3/2025,CH_DIRECT,NET,2,630.25,Cancelled,FALSE,0,0,630.25,315.125,315.125,2%,6.3025,Sunday
BK_04360,29/1/2025,1/3/2025,CH_WHOLE,NET,2,512.71,Cancelled,FALSE,0,0,512.71,256.355,256.355,2%,5.1271,Saturday
BK_03330,29/1/2025,15/4/2025,CH_WHOLE,PROMO,3,731.12,Cancelled,TRUE,0,0,731.12,243.7066667,243.7066667,3%,7.3112,Tuesday
BK_03938,29/1/2025,13/2/2025,CH_WHOLE,PROMO,3,998.06,Checked-Out,TRUE,0,0,998.06,332.6866667,332.6866667,3%,9.9806,Thursday
BK_03304,29/1/2025,19/2/2025,CH_WHOLE,NET,2,163.94,Confirmed,FALSE,0,0,163.94,81.97,81.97,2%,1.6394,Wednesday
BK_01565,29/1/2025,1/3/2025,CH_DIRECT,PROMO,3,374.15,Confirmed,TRUE,0,0,374.15,124.7166667,124.7166667,3%,3.7415,Saturday
BK_02945,29/1/2025,25/4/2025,CH_OTA_BKG,PROMO,1,479.44,Confirmed,TRUE,0.18,86.2992,393.1408,479.44,393.1408,1%,3.931408,Friday
BK_01652,30/1/2025,28/2/2025,CH_OTA_BKG,RACK,1,124.16,Cancelled,TRUE,0.18,22.3488,101.8112,124.16,101.8112,1%,1.018112,Friday
BK_04889,30/1/2025,7/4/2025,CH_OTA_EXP,PROMO,2,635.07,Checked-Out,TRUE,0.15,95.2605,539.8095,317.535,269.90475,2%,5.398095,Monday
BK_01136,30/1/2025,9/3/2025,CH_DIRECT,PROMO,3,808.23,Confirmed,TRUE,0,0,808.23,269.41,269.41,3%,8.0823,Sunday
BK_00415,30/1/2025,19/4/2025,CH_OTA_EXP,NET,3,781.24,Confirmed,FALSE,0.15,0,781.24,260.4133333,260.4133333,3%,7.8124,Saturday
BK_00084,30/1/2025,21/3/2025,CH_DIRECT,NET,3,447.96,Cancelled,FALSE,0,0,447.96,149.32,149.32,3%,4.4796,Friday
BK_02885,31/1/2025,23/3/2025,CH_OTA_EXP,PROMO,1,297.17,Checked-Out,TRUE,0.15,44.5755,252.5945,297.17,252.5945,1%,2.525945,Sunday
BK_02582,31/1/2025,17/4/2025,CH_OTA_BKG,CORP,2,254.09,Confirmed,TRUE,0.18,45.7362,208.3538,127.045,104.1769,2%,2.083538,Thursday
BK_03396,31/1/2025,25/4/2025,CH_DIRECT,CORP,1,289.06,Cancelled,TRUE,0,0,289.06,289.06,289.06,1%,2.8906,Friday
BK_01554,31/1/2025,19/2/2025,CH_DIRECT,PROMO,1,182.92,Confirmed,TRUE,0,0,182.92,182.92,182.92,1%,1.8292,Wednesday
BK_02287,31/1/2025,5/2/2025,CH_WHOLE,NET,2,506.44,Confirmed,FALSE,0,0,506.44,253.22,253.22,2%,5.0644,Wednesday
BK_01323,31/1/2025,20/3/2025,CH_OTA_EXP,PROMO,2,952.42,Confirmed,TRUE,0.15,142.863,809.557,476.21,404.7785,2%,8.09557,Thursday
BK_03860,31/1/2025,15/4/2025,CH_WHOLE,PROMO,1,314.29,Confirmed,TRUE,0,0,314.29,314.29,314.29,1%,3.1429,Tuesday
BK_00831,31/1/2025,13/4/2025,CH_DIRECT,PROMO,1,223.55,Cancelled,TRUE,0,0,223.55,223.55,223.55,1%,2.2355,Sunday
BK_03472,31/1/2025,6/3/2025,CH_WHOLE,PROMO,1,104.16,Cancelled,TRUE,0,0,104.16,104.16,104.16,1%,1.0416,Thursday
BK_02311,1/2/2025,6/3/2025,CH_WHOLE,NET,3,1209.93,Cancelled,FALSE,0,0,1209.93,403.31,403.31,3%,12.0993,Thursday
BK_03654,1/2/2025,15/4/2025,CH_WHOLE,NET,2,671.25,Confirmed,FALSE,0,0,671.25,335.625,335.625,2%,6.7125,Tuesday
BK_00675,1/2/2025,17/4/2025,CH_WHOLE,PROMO,1,311.67,Checked-Out,TRUE,0,0,311.67,311.67,311.67,1%,3.1167,Thursday
BK_00493,1/2/2025,25/3/2025,CH_WHOLE,PROMO,1,274.06,Confirmed,TRUE,0,0,274.06,274.06,274.06,1%,2.7406,Tuesday
BK_00284,1/2/2025,6/4/2025,CH_DIRECT,CORP,2,365.7,Checked-Out,TRUE,0,0,365.7,182.85,182.85,2%,3.657,Sunday
BK_01883,1/2/2025,3/4/2025,CH_WHOLE,NET,1,278.85,Checked-Out,FALSE,0,0,278.85,278.85,278.85,1%,2.7885,Thursday
BK_03339,1/2/2025,3/2/2025,CH_DIRECT,NET,2,668.13,Confirmed,FALSE,0,0,668.13,334.065,334.065,2%,6.6813,Monday
BK_03238,1/2/2025,16/2/2025,CH_OTA_EXP,NET,2,906.39,Confirmed,FALSE,0.15,0,906.39,453.195,453.195,2%,9.0639,Sunday
BK_01766,2/2/2025,13/4/2025,CH_DIRECT,RACK,3,1190.64,Cancelled,TRUE,0,0,1190.64,396.88,396.88,3%,11.9064,Sunday
BK_01558,2/2/2025,21/4/2025,CH_OTA_EXP,PROMO,1,246.48,Cancelled,TRUE,0.15,36.972,209.508,246.48,209.508,1%,2.09508,Monday
BK_02433,2/2/2025,25/3/2025,CH_DIRECT,PROMO,3,835.55,Cancelled,TRUE,0,0,835.55,278.5166667,278.5166667,3%,8.3555,Tuesday
BK_04295,2/2/2025,15/4/2025,CH_OTA_EXP,RACK,2,566.1,Confirmed,TRUE,0.15,84.915,481.185,283.05,240.5925,2%,4.81185,Tuesday
BK_02954,2/2/2025,31/3/2025,CH_DIRECT,RACK,2,243.91,Cancelled,TRUE,0,0,243.91,121.955,121.955,2%,2.4391,Monday
BK_00173,3/2/2025,3/5/2025,CH_DIRECT,PROMO,2,533.54,Confirmed,TRUE,0,0,533.54,266.77,266.77,2%,5.3354,Saturday
BK_01225,3/2/2025,24/2/2025,CH_DIRECT,RACK,3,1313.92,Confirmed,TRUE,0,0,1313.92,437.9733333,437.9733333,3%,13.1392,Monday
BK_03937,3/2/2025,17/2/2025,CH_WHOLE,RACK,1,226.96,Checked-Out,TRUE,0,0,226.96,226.96,226.96,1%,2.2696,Monday
BK_03494,3/2/2025,26/3/2025,CH_DIRECT,CORP,1,145.63,Cancelled,TRUE,0,0,145.63,145.63,145.63,1%,1.4563,Wednesday
BK_04541,3/2/2025,17/4/2025,CH_WHOLE,RACK,1,205.31,Cancelled,TRUE,0,0,205.31,205.31,205.31,1%,2.0531,Thursday
BK_02762,3/2/2025,7/3/2025,CH_OTA_BKG,RACK,1,338.78,Cancelled,TRUE,0.18,60.9804,277.7996,338.78,277.7996,1%,2.777996,Friday
BK_04634,3/2/2025,4/3/2025,CH_WHOLE,PROMO,1,330.08,Confirmed,TRUE,0,0,330.08,330.08,330.08,1%,3.3008,Tuesday
BK_02716,3/2/2025,17/3/2025,CH_OTA_EXP,RACK,3,1269,Checked-Out,TRUE,0.15,190.35,1078.65,423,359.55,3%,10.7865,Monday
BK_04461,4/2/2025,12/3/2025,CH_OTA_BKG,PROMO,1,462.2,Checked-Out,TRUE,0.18,83.196,379.004,462.2,379.004,1%,3.79004,Wednesday
BK_03656,4/2/2025,29/4/2025,CH_DIRECT,NET,3,405.95,Confirmed,FALSE,0,0,405.95,135.3166667,135.3166667,3%,4.0595,Tuesday
BK_02703,4/2/2025,12/4/2025,CH_OTA_EXP,NET,3,1170.08,Checked-Out,FALSE,0.15,0,1170.08,390.0266667,390.0266667,3%,11.7008,Saturday
BK_04915,4/2/2025,19/3/2025,CH_WHOLE,NET,3,889.29,Confirmed,FALSE,0,0,889.29,296.43,296.43,3%,8.8929,Wednesday
BK_03337,5/2/2025,10/2/2025,CH_DIRECT,PROMO,2,910.34,Cancelled,TRUE,0,0,910.34,455.17,455.17,2%,9.1034,Monday
BK_04681,5/2/2025,7/2/2025,CH_WHOLE,PROMO,3,855.23,Confirmed,TRUE,0,0,855.23,285.0766667,285.0766667,3%,8.5523,Friday
BK_03342,5/2/2025,30/4/2025,CH_WHOLE,PROMO,1,119.28,Confirmed,TRUE,0,0,119.28,119.28,119.28,1%,1.1928,Wednesday
BK_03506,5/2/2025,21/4/2025,CH_OTA_EXP,PROMO,1,226.37,Confirmed,TRUE,0.15,33.9555,192.4145,226.37,192.4145,1%,1.924145,Monday
BK_02257,5/2/2025,29/4/2025,CH_DIRECT,CORP,3,1193.18,Confirmed,TRUE,0,0,1193.18,397.7266667,397.7266667,3%,11.9318,Tuesday
BK_01118,5/2/2025,1/5/2025,CH_OTA_BKG,PROMO,2,624.29,Cancelled,TRUE,0.18,112.3722,511.9178,312.145,255.9589,2%,5.119178,Thursday
BK_01424,5/2/2025,23/4/2025,CH_DIRECT,CORP,3,1487.82,Confirmed,TRUE,0,0,1487.82,495.94,495.94,3%,14.8782,Wednesday
BK_03024,5/2/2025,5/5/2025,CH_OTA_EXP,RACK,1,376.69,Cancelled,TRUE,0.15,56.5035,320.1865,376.69,320.1865,1%,3.201865,Monday
BK_00539,5/2/2025,11/4/2025,CH_OTA_EXP,RACK,2,305.22,Confirmed,TRUE,0.15,45.783,259.437,152.61,129.7185,2%,2.59437,Friday
BK_01762,6/2/2025,9/3/2025,CH_WHOLE,NET,1,88.94,Confirmed,FALSE,0,0,88.94,88.94,88.94,1%,0.8894,Sunday
BK_00866,6/2/2025,18/2/2025,CH_DIRECT,CORP,2,913.93,Confirmed,TRUE,0,0,913.93,456.965,456.965,2%,9.1393,Tuesday
BK_01748,6/2/2025,11/4/2025,CH_OTA_EXP,CORP,2,561.18,Confirmed,TRUE,0.15,84.177,477.003,280.59,238.5015,2%,4.77003,Friday
BK_03408,7/2/2025,1/4/2025,CH_OTA_BKG,CORP,3,952.69,Cancelled,TRUE,0.18,171.4842,781.2058,317.5633333,260.4019333,3%,7.812058,Tuesday
BK_04746,7/2/2025,5/4/2025,CH_OTA_BKG,RACK,1,265.79,Checked-Out,TRUE,0.18,47.8422,217.9478,265.79,217.9478,1%,2.179478,Saturday
BK_02470,7/2/2025,6/4/2025,CH_OTA_EXP,RACK,3,687.83,Checked-Out,TRUE,0.15,103.1745,584.6555,229.2766667,194.8851667,3%,5.846555,Sunday
BK_03827,7/2/2025,23/2/2025,CH_OTA_BKG,NET,3,406.26,Cancelled,FALSE,0.18,0,406.26,135.42,135.42,3%,4.0626,Sunday
BK_01775,7/2/2025,25/3/2025,CH_WHOLE,PROMO,2,209.21,Confirmed,TRUE,0,0,209.21,104.605,104.605,2%,2.0921,Tuesday
BK_04699,7/2/2025,4/5/2025,CH_OTA_EXP,NET,2,690.12,Confirmed,FALSE,0.15,0,690.12,345.06,345.06,2%,6.9012,Sunday
BK_03049,7/2/2025,11/2/2025,CH_OTA_EXP,NET,3,464.51,Confirmed,FALSE,0.15,0,464.51,154.8366667,154.8366667,3%,4.6451,Tuesday
BK_01648,7/2/2025,17/4/2025,CH_OTA_BKG,CORP,3,260.5,Cancelled,TRUE,0.18,46.89,213.61,86.83333333,71.20333333,3%,2.1361,Thursday
BK_01451,7/2/2025,4/3/2025,CH_OTA_EXP,CORP,1,482.12,Checked-Out,TRUE,0.15,72.318,409.802,482.12,409.802,1%,4.09802,Tuesday
BK_04480,7/2/2025,10/4/2025,CH_OTA_BKG,CORP,2,414.51,Checked-Out,TRUE,0.18,74.6118,339.8982,207.255,169.9491,2%,3.398982,Thursday
BK_04084,8/2/2025,28/2/2025,CH_WHOLE,RACK,2,913.86,Checked-Out,TRUE,0,0,913.86,456.93,456.93,2%,9.1386,Friday
BK_02787,8/2/2025,25/4/2025,CH_DIRECT,NET,2,817.99,Checked-Out,FALSE,0,0,817.99,408.995,408.995,2%,8.1799,Friday
BK_01367,8/2/2025,11/3/2025,CH_WHOLE,CORP,1,196.81,Checked-Out,TRUE,0,0,196.81,196.81,196.81,1%,1.9681,Tuesday
BK_02411,8/2/2025,14/3/2025,CH_WHOLE,RACK,1,276.69,Confirmed,TRUE,0,0,276.69,276.69,276.69,1%,2.7669,Friday
BK_02163,8/2/2025,30/3/2025,CH_OTA_EXP,RACK,3,1256.08,Confirmed,TRUE,0.15,188.412,1067.668,418.6933333,355.8893333,3%,10.67668,Sunday
BK_00655,8/2/2025,20/2/2025,CH_OTA_BKG,RACK,1,413.57,Checked-Out,TRUE,0.18,74.4426,339.1274,413.57,339.1274,1%,3.391274,Thursday
BK_00320,8/2/2025,3/3/2025,CH_WHOLE,PROMO,1,498.81,Cancelled,TRUE,0,0,498.81,498.81,498.81,1%,4.9881,Monday
BK_04866,9/2/2025,13/4/2025,CH_OTA_EXP,RACK,2,707.81,Confirmed,TRUE,0.15,106.1715,601.6385,353.905,300.81925,2%,6.016385,Sunday
BK_01857,9/2/2025,5/4/2025,CH_WHOLE,PROMO,3,1251.97,Cancelled,TRUE,0,0,1251.97,417.3233333,417.3233333,3%,12.5197,Saturday
BK_01939,9/2/2025,28/2/2025,CH_OTA_BKG,NET,3,1475.14,Confirmed,FALSE,0.18,0,1475.14,491.7133333,491.7133333,3%,14.7514,Friday
BK_02452,9/2/2025,11/3/2025,CH_DIRECT,NET,2,163.6,Confirmed,FALSE,0,0,163.6,81.8,81.8,2%,1.636,Tuesday
BK_02446,9/2/2025,11/2/2025,CH_DIRECT,CORP,3,710.01,Confirmed,TRUE,0,0,710.01,236.67,236.67,3%,7.1001,Tuesday
BK_02172,9/2/2025,28/2/2025,CH_OTA_BKG,PROMO,1,240.11,Checked-Out,TRUE,0.18,43.2198,196.8902,240.11,196.8902,1%,1.968902,Friday
BK_01972,10/2/2025,29/3/2025,CH_WHOLE,NET,2,821.44,Confirmed,FALSE,0,0,821.44,410.72,410.72,2%,8.2144,Saturday
BK_00595,10/2/2025,22/4/2025,CH_WHOLE,PROMO,3,1415.74,Cancelled,TRUE,0,0,1415.74,471.9133333,471.9133333,3%,14.1574,Tuesday
BK_02700,10/2/2025,16/2/2025,CH_OTA_EXP,CORP,2,696.9,Checked-Out,TRUE,0.15,104.535,592.365,348.45,296.1825,2%,5.92365,Sunday
BK_02449,10/2/2025,10/4/2025,CH_DIRECT,NET,1,199.48,Confirmed,FALSE,0,0,199.48,199.48,199.48,1%,1.9948,Thursday
BK_00054,10/2/2025,28/3/2025,CH_OTA_EXP,PROMO,3,369.52,Checked-Out,TRUE,0.15,55.428,314.092,123.1733333,104.6973333,3%,3.14092,Friday
BK_00643,10/2/2025,2/3/2025,CH_DIRECT,RACK,3,1015.67,Checked-Out,TRUE,0,0,1015.67,338.5566667,338.5566667,3%,10.1567,Sunday
BK_01368,10/2/2025,18/4/2025,CH_WHOLE,CORP,1,176.18,Checked-Out,TRUE,0,0,176.18,176.18,176.18,1%,1.7618,Friday
BK_03508,11/2/2025,3/3/2025,CH_DIRECT,CORP,2,876.95,Confirmed,TRUE,0,0,876.95,438.475,438.475,2%,8.7695,Monday
BK_04039,11/2/2025,15/2/2025,CH_OTA_EXP,NET,2,809.24,Confirmed,FALSE,0.15,0,809.24,404.62,404.62,2%,8.0924,Saturday
BK_02453,11/2/2025,12/3/2025,CH_WHOLE,PROMO,2,161.89,Confirmed,TRUE,0,0,161.89,80.945,80.945,2%,1.6189,Wednesday
BK_01501,11/2/2025,12/2/2025,CH_OTA_BKG,CORP,1,199.83,Cancelled,TRUE,0.18,35.9694,163.8606,199.83,163.8606,1%,1.638606,Wednesday
BK_01029,11/2/2025,1/3/2025,CH_OTA_BKG,CORP,1,248.68,Confirmed,TRUE,0.18,44.7624,203.9176,248.68,203.9176,1%,2.039176,Saturday
BK_01992,11/2/2025,30/4/2025,CH_DIRECT,CORP,1,392.11,Checked-Out,TRUE,0,0,392.11,392.11,392.11,1%,3.9211,Wednesday
BK_02300,12/2/2025,20/4/2025,CH_OTA_BKG,RACK,2,944.98,Checked-Out,TRUE,0.18,170.0964,774.8836,472.49,387.4418,2%,7.748836,Sunday
BK_00255,12/2/2025,25/3/2025,CH_DIRECT,NET,3,836.48,Confirmed,FALSE,0,0,836.48,278.8266667,278.8266667,3%,8.3648,Tuesday
BK_02869,12/2/2025,17/3/2025,CH_DIRECT,PROMO,1,242.38,Confirmed,TRUE,0,0,242.38,242.38,242.38,1%,2.4238,Monday
BK_02165,12/2/2025,8/5/2025,CH_OTA_EXP,PROMO,3,640.58,Checked-Out,TRUE,0.15,96.087,544.493,213.5266667,181.4976667,3%,5.44493,Thursday
BK_04089,12/2/2025,26/3/2025,CH_OTA_BKG,CORP,3,501.3,Confirmed,TRUE,0.18,90.234,411.066,167.1,137.022,3%,4.11066,Wednesday
BK_00220,12/2/2025,11/4/2025,CH_OTA_EXP,CORP,3,839.29,Confirmed,TRUE,0.15,125.8935,713.3965,279.7633333,237.7988333,3%,7.133965,Friday
BK_04444,12/2/2025,9/4/2025,CH_DIRECT,NET,3,1156.64,Checked-Out,FALSE,0,0,1156.64,385.5466667,385.5466667,3%,11.5664,Wednesday
BK_04804,13/2/2025,1/4/2025,CH_WHOLE,PROMO,1,392.11,Checked-Out,TRUE,0,0,392.11,392.11,392.11,1%,3.9211,Tuesday
BK_03303,13/2/2025,9/5/2025,CH_OTA_EXP,PROMO,2,568.37,Cancelled,TRUE,0.15,85.2555,483.1145,284.185,241.55725,2%,4.831145,Friday
BK_00262,13/2/2025,31/3/2025,CH_WHOLE,CORP,3,1474.83,Confirmed,TRUE,0,0,1474.83,491.61,491.61,3%,14.7483,Monday
BK_02592,13/2/2025,1/4/2025,CH_OTA_BKG,CORP,1,286.8,Cancelled,TRUE,0.18,51.624,235.176,286.8,235.176,1%,2.35176,Tuesday
BK_02339,13/2/2025,27/3/2025,CH_WHOLE,RACK,1,362.1,Cancelled,TRUE,0,0,362.1,362.1,362.1,1%,3.621,Thursday
BK_04242,13/2/2025,16/2/2025,CH_DIRECT,PROMO,1,187.93,Checked-Out,TRUE,0,0,187.93,187.93,187.93,1%,1.8793,Sunday
BK_00965,13/2/2025,6/4/2025,CH_OTA_BKG,PROMO,3,1080.82,Cancelled,TRUE,0.18,194.5476,886.2724,360.2733333,295.4241333,3%,8.862724,Sunday
BK_01583,13/2/2025,4/5/2025,CH_OTA_BKG,PROMO,3,1274.76,Confirmed,TRUE,0.18,229.4568,1045.3032,424.92,348.4344,3%,10.453032,Sunday
BK_00208,13/2/2025,10/4/2025,CH_OTA_BKG,NET,1,442.09,Checked-Out,FALSE,0.18,0,442.09,442.09,442.09,1%,4.4209,Thursday
BK_00183,14/2/2025,10/5/2025,CH_DIRECT,NET,3,1454.67,Confirmed,FALSE,0,0,1454.67,484.89,484.89,3%,14.5467,Saturday
BK_00823,14/2/2025,19/3/2025,CH_OTA_EXP,RACK,2,328.58,Checked-Out,TRUE,0.15,49.287,279.293,164.29,139.6465,2%,2.79293,Wednesday
BK_03114,14/2/2025,17/4/2025,CH_DIRECT,CORP,3,678.16,Cancelled,TRUE,0,0,678.16,226.0533333,226.0533333,3%,6.7816,Thursday
BK_02822,14/2/2025,19/3/2025,CH_DIRECT,RACK,2,439.26,Checked-Out,TRUE,0,0,439.26,219.63,219.63,2%,4.3926,Wednesday
BK_03836,15/2/2025,27/3/2025,CH_DIRECT,PROMO,1,488.18,Cancelled,TRUE,0,0,488.18,488.18,488.18,1%,4.8818,Thursday
BK_03313,15/2/2025,10/4/2025,CH_WHOLE,NET,2,743.94,Checked-Out,FALSE,0,0,743.94,371.97,371.97,2%,7.4394,Thursday
BK_01171,16/2/2025,27/2/2025,CH_WHOLE,CORP,2,653.26,Cancelled,TRUE,0,0,653.26,326.63,326.63,2%,6.5326,Thursday
BK_02526,16/2/2025,11/3/2025,CH_OTA_EXP,PROMO,1,135.7,Cancelled,TRUE,0.15,20.355,115.345,135.7,115.345,1%,1.15345,Tuesday
BK_01568,16/2/2025,23/2/2025,CH_DIRECT,RACK,2,167.12,Cancelled,TRUE,0,0,167.12,83.56,83.56,2%,1.6712,Sunday
BK_00339,16/2/2025,12/4/2025,CH_DIRECT,RACK,3,1492.6,Confirmed,TRUE,0,0,1492.6,497.5333333,497.5333333,3%,14.926,Saturday
BK_01512,16/2/2025,30/4/2025,CH_OTA_BKG,PROMO,3,1266.31,Cancelled,TRUE,0.18,227.9358,1038.3742,422.1033333,346.1247333,3%,10.383742,Wednesday
BK_00363,16/2/2025,30/4/2025,CH_OTA_EXP,PROMO,1,189.53,Checked-Out,TRUE,0.15,28.4295,161.1005,189.53,161.1005,1%,1.611005,Wednesday
BK_04943,16/2/2025,14/5/2025,CH_DIRECT,NET,2,383.05,Confirmed,FALSE,0,0,383.05,191.525,191.525,2%,3.8305,Wednesday
BK_04508,16/2/2025,20/4/2025,CH_OTA_BKG,NET,1,135.79,Checked-Out,FALSE,0.18,0,135.79,135.79,135.79,1%,1.3579,Sunday
BK_03612,17/2/2025,4/3/2025,CH_WHOLE,RACK,3,1471.43,Cancelled,TRUE,0,0,1471.43,490.4766667,490.4766667,3%,14.7143,Tuesday
BK_00150,17/2/2025,31/3/2025,CH_OTA_BKG,CORP,2,474.87,Confirmed,TRUE,0.18,85.4766,389.3934,237.435,194.6967,2%,3.893934,Monday
BK_02495,17/2/2025,27/2/2025,CH_WHOLE,PROMO,1,196.15,Confirmed,TRUE,0,0,196.15,196.15,196.15,1%,1.9615,Thursday
BK_02897,17/2/2025,14/4/2025,CH_WHOLE,NET,2,385.68,Confirmed,FALSE,0,0,385.68,192.84,192.84,2%,3.8568,Monday
BK_00623,17/2/2025,10/5/2025,CH_OTA_BKG,NET,2,713.1,Checked-Out,FALSE,0.18,0,713.1,356.55,356.55,2%,7.131,Saturday
BK_02054,17/2/2025,28/4/2025,CH_WHOLE,PROMO,1,122.05,Cancelled,TRUE,0,0,122.05,122.05,122.05,1%,1.2205,Monday
BK_03239,18/2/2025,20/3/2025,CH_DIRECT,CORP,2,957.74,Cancelled,TRUE,0,0,957.74,478.87,478.87,2%,9.5774,Thursday
BK_04629,18/2/2025,19/3/2025,CH_DIRECT,RACK,3,614,Cancelled,TRUE,0,0,614,204.6666667,204.6666667,3%,6.14,Wednesday
BK_00740,18/2/2025,10/4/2025,CH_OTA_BKG,PROMO,1,170.5,Cancelled,TRUE,0.18,30.69,139.81,170.5,139.81,1%,1.3981,Thursday
BK_02862,18/2/2025,23/2/2025,CH_WHOLE,CORP,2,708.37,Cancelled,TRUE,0,0,708.37,354.185,354.185,2%,7.0837,Sunday
BK_02148,18/2/2025,29/3/2025,CH_WHOLE,PROMO,2,969.92,Confirmed,TRUE,0,0,969.92,484.96,484.96,2%,9.6992,Saturday
BK_03675,18/2/2025,12/5/2025,CH_WHOLE,NET,1,101.24,Confirmed,FALSE,0,0,101.24,101.24,101.24,1%,1.0124,Monday
BK_02685,18/2/2025,16/3/2025,CH_DIRECT,PROMO,2,826.5,Confirmed,TRUE,0,0,826.5,413.25,413.25,2%,8.265,Sunday
BK_01216,18/2/2025,13/5/2025,CH_OTA_BKG,NET,2,640.85,Confirmed,FALSE,0.18,0,640.85,320.425,320.425,2%,6.4085,Tuesday
BK_04020,19/2/2025,5/3/2025,CH_OTA_EXP,PROMO,1,236.94,Confirmed,TRUE,0.15,35.541,201.399,236.94,201.399,1%,2.01399,Wednesday
BK_04349,19/2/2025,19/3/2025,CH_WHOLE,CORP,2,283.21,Confirmed,TRUE,0,0,283.21,141.605,141.605,2%,2.8321,Wednesday
BK_02957,19/2/2025,21/2/2025,CH_WHOLE,CORP,3,1023.77,Cancelled,TRUE,0,0,1023.77,341.2566667,341.2566667,3%,10.2377,Friday
BK_00201,20/2/2025,18/5/2025,CH_OTA_BKG,CORP,2,716.03,Cancelled,TRUE,0.18,128.8854,587.1446,358.015,293.5723,2%,5.871446,Sunday
BK_02501,20/2/2025,25/3/2025,CH_OTA_BKG,NET,2,293.23,Confirmed,FALSE,0.18,0,293.23,146.615,146.615,2%,2.9323,Tuesday
BK_02886,20/2/2025,5/5/2025,CH_OTA_EXP,PROMO,1,130.87,Confirmed,TRUE,0.15,19.6305,111.2395,130.87,111.2395,1%,1.112395,Monday
BK_00849,20/2/2025,17/3/2025,CH_DIRECT,NET,2,902.89,Cancelled,FALSE,0,0,902.89,451.445,451.445,2%,9.0289,Monday
BK_02791,20/2/2025,24/4/2025,CH_WHOLE,CORP,1,177.99,Confirmed,TRUE,0,0,177.99,177.99,177.99,1%,1.7799,Thursday
BK_03644,20/2/2025,28/4/2025,CH_DIRECT,PROMO,1,217.5,Checked-Out,TRUE,0,0,217.5,217.5,217.5,1%,2.175,Monday
BK_04074,21/2/2025,16/5/2025,CH_OTA_BKG,RACK,1,457.55,Cancelled,TRUE,0.18,82.359,375.191,457.55,375.191,1%,3.75191,Friday
BK_02989,21/2/2025,6/4/2025,CH_OTA_EXP,NET,3,1204.64,Checked-Out,FALSE,0.15,0,1204.64,401.5466667,401.5466667,3%,12.0464,Sunday
BK_02952,21/2/2025,4/3/2025,CH_DIRECT,RACK,2,340.26,Checked-Out,TRUE,0,0,340.26,170.13,170.13,2%,3.4026,Tuesday
