booking_id,booking_date,check_in_date,channel_id,rate_code_id,rooms_sold,gross_room_revenue,status
BK_00299,2026-06-16,2026-08-14,CH_OTA_EXP,PROMO,2,942.35,Cancelled
BK_00300,2025-06-16,2025-08-06,CH_DIRECT,CORP,3,1283.64,Checked-Out
BK_00301,2026-05-17,2026-07-29,CH_DIRECT,NET,1,234.71,Checked-Out
BK_00302,2025-04-23,2025-06-16,CH_DIRECT,RACK,3,837.98,Checked-Out
BK_00303,2026-08-16,2026-10-29,CH_OTA_EXP,RACK,3,845.37,Checked-Out
BK_00304,2026-10-07,2026-12-26,CH_WHOLE,PROMO,3,545.17,Checked-Out
BK_00305,2026-12-19,2027-01-03,CH_OTA_EXP,RACK,2,423.5,Confirmed
BK_00306,2026-02-27,2026-05-27,CH_OTA_EXP,NET,3,1216.47,Cancelled
BK_00307,2025-03-05,2025-03-23,CH_OTA_EXP,CORP,3,842.75,Cancelled
BK_00308,2025-11-18,2025-12-11,CH_WHOLE,CORP,3,686.4,Checked-Out
BK_00309,2026-11-29,2027-02-20,CH_DIRECT,NET,1,482.08,Cancelled
BK_00310,2026-07-26,2026-09-03,CH_OTA_EXP,CORP,2,752.12,Checked-Out
BK_00311,2026-12-23,2027-02-24,CH_DIRECT,NET,2,630.81,Checked-Out
BK_00312,2025-10-08,2025-11-14,CH_OTA_BKG,NET,2,847.44,Confirmed
BK_00313,2025-10-25,2025-10-31,CH_DIRECT,RACK,2,936.17,Checked-Out
BK_00314,2025-09-20,2025-11-21,CH_OTA_EXP,PROMO,3,581.63,Checked-Out
BK_00315,2026-12-14,2027-01-18,CH_OTA_EXP,RACK,3,1173.52,Confirmed
BK_00316,2025-09-06,2025-09-13,CH_OTA_EXP,PROMO,1,122.08,Cancelled
BK_00317,2026-04-29,2026-05-12,CH_OTA_EXP,RACK,3,1472.17,Confirmed
BK_00318,2026-02-21,2026-05-16,CH_WHOLE,NET,3,491.31,Cancelled
BK_00319,2025-11-25,2026-01-01,CH_OTA_BKG,RACK,3,963.41,Checked-Out
BK_00320,2025-02-08,2025-03-03,CH_WHOLE,PROMO,1,498.81,Cancelled
BK_00321,2026-05-23,2026-06-16,CH_DIRECT,RACK,1,205.32,Checked-Out
BK_00322,2025-04-20,2025-06-02,CH_DIRECT,NET,3,924.56,Cancelled
BK_00323,2025-05-18,2025-07-22,CH_WHOLE,CORP,1,419.7,Cancelled
BK_00324,2025-06-16,2025-08-14,CH_DIRECT,PROMO,1,389.38,Cancelled
BK_00325,2026-08-05,2026-10-31,CH_OTA_EXP,PROMO,3,1318.74,Cancelled
BK_00326,2026-03-14,2026-05-19,CH_DIRECT,RACK,2,722.17,Confirmed
BK_00327,2025-05-24,2025-07-25,CH_DIRECT,PROMO,1,189.53,Confirmed
BK_00328,2026-04-03,2026-05-08,CH_DIRECT,CORP,3,1150.83,Confirmed
BK_00329,2025-09-25,2025-12-18,CH_DIRECT,PROMO,1,360.47,Cancelled
BK_00330,2025-11-11,2025-12-02,CH_WHOLE,CORP,3,387.94,Cancelled
BK_00331,2026-01-12,2026-04-01,CH_OTA_EXP,PROMO,1,280.84,Cancelled
BK_00332,2026-09-13,2026-10-31,CH_WHOLE,NET,3,1250.51,Confirmed
BK_00333,2025-09-11,2025-12-08,CH_OTA_BKG,NET,3,1126.75,Confirmed
BK_00334,2026-08-01,2026-08-16,CH_OTA_BKG,PROMO,3,916.19,Confirmed
BK_00335,2025-12-02,2026-02-07,CH_WHOLE,RACK,3,498.81,Checked-Out
BK_00336,2026-05-16,2026-05-28,CH_WHOLE,RACK,2,270.83,Cancelled
BK_00337,2026-04-13,2026-06-25,CH_OTA_BKG,NET,3,1256.71,Checked-Out
BK_00338,2025-01-23,2025-03-15,CH_DIRECT,RACK,3,514.56,Confirmed
BK_00339,2025-02-16,2025-04-12,CH_DIRECT,RACK,3,1492.6,Confirmed
BK_00340,2026-04-29,2026-05-04,CH_DIRECT,NET,1,402.97,Checked-Out
BK_00341,2026-10-24,2026-12-17,CH_DIRECT,NET,2,890.48,Cancelled
BK_00342,2026-01-20,2026-01-31,CH_OTA_EXP,CORP,1,154.96,Checked-Out
BK_00343,2026-02-07,2026-04-16,CH_OTA_EXP,PROMO,1,397.6,Cancelled
BK_00344,2026-04-20,2026-07-16,CH_WHOLE,NET,1,183.96,Cancelled
BK_00345,2025-06-08,2025-07-14,CH_OTA_EXP,RACK,1,419.98,Cancelled
BK_00346,2026-09-22,2026-09-25,CH_OTA_EXP,PROMO,1,122.38,Confirmed
BK_00347,2026-04-03,2026-06-19,CH_OTA_BKG,PROMO,3,295.74,Cancelled
BK_00348,2025-08-28,2025-11-06,CH_OTA_EXP,RACK,1,291.64,Cancelled
BK_00349,2025-08-28,2025-11-10,CH_DIRECT,CORP,1,206.74,Confirmed
BK_00350,2026-11-08,2027-01-14,CH_OTA_EXP,NET,2,391.13,Checked-Out
BK_00351,2026-08-29,2026-09-21,CH_WHOLE,NET,1,488.36,Checked-Out
BK_00352,2026-11-19,2027-01-07,CH_DIRECT,NET,2,285.34,Cancelled
BK_00353,2025-07-08,2025-09-15,CH_WHOLE,PROMO,1,206.31,Checked-Out
BK_00354,2025-05-28,2025-07-27,CH_OTA_BKG,NET,2,628.12,Confirmed
BK_00355,2026-02-02,2026-03-06,CH_DIRECT,PROMO,2,703.23,Cancelled
BK_00356,2026-01-15,2026-01-27,CH_OTA_EXP,RACK,2,476.82,Checked-Out
BK_00357,2026-09-10,2026-09-16,CH_OTA_BKG,PROMO,3,1152.62,Checked-Out
BK_00358,2025-08-11,2025-10-12,CH_OTA_EXP,CORP,2,963.9,Confirmed
BK_00359,2025-08-05,2025-08-30,CH_OTA_BKG,NET,1,372.16,Checked-Out
BK_00360,2025-07-29,2025-09-18,CH_OTA_EXP,CORP,2,479.76,Checked-Out
BK_00361,2026-10-27,2026-12-12,CH_DIRECT,CORP,2,590.77,Cancelled
BK_00362,2026-04-23,2026-05-06,CH_WHOLE,CORP,1,235.7,Cancelled
BK_00363,2025-02-16,2025-04-30,CH_OTA_EXP,PROMO,1,189.53,Checked-Out
BK_00364,2026-08-17,2026-10-10,CH_DIRECT,PROMO,1,218.54,Cancelled
BK_00365,2026-08-07,2026-09-08,CH_WHOLE,CORP,2,801.22,Cancelled
BK_00366,2026-10-20,2026-12-22,CH_WHOLE,PROMO,3,1241.67,Confirmed
BK_00367,2025-05-24,2025-08-02,CH_WHOLE,PROMO,3,1487.81,Confirmed
BK_00368,2026-06-21,2026-06-26,CH_OTA_BKG,RACK,1,253.2,Checked-Out
BK_00369,2025-08-25,2025-09-03,CH_OTA_EXP,RACK,1,292.41,Cancelled
BK_00370,2025-03-03,2025-05-22,CH_WHOLE,NET,1,82.78,Checked-Out
BK_00371,2026-02-26,2026-02-28,CH_OTA_BKG,CORP,3,1471.62,Confirmed
BK_00372,2026-05-30,2026-08-28,CH_WHOLE,PROMO,1,465.58,Checked-Out
BK_00373,2025-06-02,2025-07-03,CH_OTA_EXP,CORP,2,384.55,Cancelled
BK_00374,2025-03-22,2025-05-09,CH_WHOLE,NET,3,546.44,Checked-Out
BK_00375,2025-08-20,2025-09-28,CH_OTA_BKG,RACK,1,250.22,Cancelled
BK_00376,2026-07-20,2026-09-19,CH_OTA_BKG,RACK,3,455.94,Cancelled
BK_00377,2026-03-21,2026-06-12,CH_DIRECT,RACK,3,1398.13,Confirmed
BK_00378,2025-08-05,2025-11-02,CH_WHOLE,CORP,1,468.15,Checked-Out
BK_00379,2025-10-15,2025-12-24,CH_OTA_BKG,PROMO,2,173.15,Confirmed
BK_00380,2026-08-25,2026-09-13,CH_WHOLE,RACK,2,296.46,Confirmed
BK_00381,2026-08-04,2026-09-23,CH_DIRECT,NET,3,416.34,Checked-Out
BK_00382,2025-03-22,2025-05-26,CH_DIRECT,RACK,1,263.58,Confirmed
BK_00383,2025-12-15,2026-03-03,CH_WHOLE,CORP,1,346.33,Cancelled
BK_00384,2026-05-18,2026-06-17,CH_DIRECT,NET,2,316.02,Checked-Out
BK_00385,2026-11-08,2026-12-27,CH_OTA_BKG,CORP,1,379.51,Confirmed
BK_00386,2025-10-02,2025-10-22,CH_WHOLE,PROMO,3,730.92,Cancelled
BK_00387,2025-04-20,2025-05-02,CH_OTA_BKG,CORP,2,462.33,Cancelled
BK_00388,2025-04-15,2025-05-02,CH_OTA_BKG,PROMO,2,537.03,Checked-Out
BK_00389,2026-06-09,2026-08-01,CH_OTA_BKG,RACK,1,228.64,Confirmed
BK_00390,2026-09-04,2026-11-20,CH_DIRECT,NET,1,202.58,Cancelled
BK_00391,2025-03-28,2025-06-08,CH_OTA_EXP,PROMO,3,719.72,Confirmed
BK_00392,2025-10-03,2025-11-11,CH_DIRECT,NET,1,106.57,Cancelled
BK_00393,2025-10-10,2025-12-03,CH_DIRECT,NET,1,231.67,Confirmed
BK_00394,2026-10-03,2026-12-06,CH_OTA_EXP,NET,1,136.91,Confirmed
BK_00395,2026-02-10,2026-03-25,CH_WHOLE,CORP,2,441.18,Checked-Out
BK_00396,2026-09-01,2026-09-19,CH_DIRECT,CORP,3,1433.57,Confirmed
BK_00397,2026-05-06,2026-06-16,CH_OTA_EXP,NET,2,404.82,Checked-Out
BK_00398,2026-10-11,2026-12-13,CH_OTA_EXP,CORP,2,395.45,Cancelled
BK_00399,2026-01-09,2026-01-24,CH_OTA_EXP,PROMO,3,1207.2,Confirmed
BK_00400,2026-04-18,2026-05-15,CH_WHOLE,CORP,3,327.14,Cancelled
BK_00401,2026-11-21,2027-01-24,CH_OTA_EXP,CORP,1,186.13,Confirmed
BK_00402,2026-03-10,2026-04-28,CH_OTA_BKG,NET,3,843.84,Cancelled
BK_00403,2026-07-02,2026-09-05,CH_WHOLE,RACK,2,749.37,Checked-Out
BK_00404,2026-09-01,2026-11-22,CH_OTA_BKG,RACK,1,356.19,Cancelled
BK_00405,2025-06-20,2025-09-11,CH_OTA_BKG,NET,2,971.2,Cancelled
BK_00406,2025-04-19,2025-04-21,CH_OTA_BKG,CORP,1,294.48,Checked-Out
BK_00407,2026-07-26,2026-10-09,CH_OTA_EXP,NET,2,488.55,Checked-Out
BK_00408,2026-08-26,2026-11-23,CH_OTA_EXP,CORP,1,282.76,Cancelled
BK_00409,2026-03-02,2026-03-13,CH_OTA_BKG,PROMO,2,421.99,Cancelled
BK_00410,2025-07-31,2025-10-06,CH_WHOLE,CORP,2,242.0,Checked-Out
BK_00411,2026-12-15,2027-02-11,CH_DIRECT,RACK,2,197.53,Checked-Out
BK_00412,2025-04-28,2025-05-01,CH_DIRECT,RACK,3,1248.06,Checked-Out
BK_00413,2025-09-07,2025-11-13,CH_OTA_EXP,PROMO,2,630.27,Cancelled
BK_00414,2025-08-26,2025-10-17,CH_OTA_EXP,PROMO,3,1068.21,Cancelled
BK_00415,2025-01-30,2025-04-19,CH_OTA_EXP,NET,3,781.24,Confirmed
BK_00416,2026-12-23,2027-01-20,CH_OTA_EXP,CORP,3,1259.0,Confirmed
BK_00417,2026-08-15,2026-08-29,CH_OTA_EXP,CORP,2,325.54,Confirmed
BK_00418,2025-09-26,2025-12-21,CH_WHOLE,CORP,3,729.69,Cancelled
BK_00419,2026-08-25,2026-09-09,CH_DIRECT,CORP,2,678.58,Checked-Out
BK_00420,2026-12-24,2027-02-01,CH_OTA_BKG,PROMO,2,259.0,Cancelled
BK_00421,2025-04-30,2025-05-24,CH_DIRECT,PROMO,3,729.46,Checked-Out
BK_00422,2025-05-22,2025-08-04,CH_WHOLE,NET,1,284.4,Checked-Out
BK_00423,2026-12-12,2027-03-05,CH_OTA_EXP,PROMO,2,402.62,Confirmed
BK_00424,2025-11-19,2026-01-16,CH_OTA_BKG,CORP,1,283.54,Confirmed
BK_00425,2026-01-29,2026-04-11,CH_WHOLE,NET,3,859.57,Checked-Out
BK_00426,2026-03-31,2026-06-02,CH_OTA_EXP,RACK,3,278.88,Confirmed
BK_00427,2025-10-27,2025-11-01,CH_DIRECT,PROMO,3,603.72,Cancelled
BK_00428,2026-08-03,2026-10-06,CH_OTA_BKG,RACK,2,811.09,Cancelled
BK_00429,2026-07-10,2026-07-16,CH_WHOLE,PROMO,2,246.03,Checked-Out
BK_00430,2025-09-11,2025-10-20,CH_OTA_BKG,NET,2,452.8,Confirmed
BK_00431,2026-03-26,2026-04-11,CH_OTA_EXP,PROMO,3,980.78,Cancelled
BK_00432,2026-12-29,2027-03-18,CH_WHOLE,PROMO,3,415.44,Confirmed
BK_00433,2025-07-31,2025-08-08,CH_DIRECT,CORP,3,918.85,Cancelled
BK_00434,2026-12-22,2027-01-29,CH_DIRECT,CORP,3,1481.72,Checked-Out
BK_00435,2025-04-08,2025-04-26,CH_WHOLE,RACK,2,888.32,Confirmed
BK_00436,2026-12-20,2027-01-06,CH_OTA_EXP,PROMO,3,645.84,Confirmed
BK_00437,2026-11-24,2027-01-14,CH_WHOLE,PROMO,3,1036.83,Checked-Out
BK_00438,2026-03-01,2026-04-19,CH_WHOLE,RACK,3,1241.19,Confirmed
BK_00439,2026-02-17,2026-04-24,CH_DIRECT,CORP,2,958.21,Cancelled
BK_00440,2026-08-19,2026-08-20,CH_OTA_BKG,NET,3,1076.82,Cancelled
BK_00441,2025-03-06,2025-05-14,CH_WHOLE,PROMO,2,852.87,Cancelled
BK_00442,2025-10-02,2025-11-13,CH_DIRECT,CORP,3,968.2,Checked-Out
BK_00443,2026-05-12,2026-06-25,CH_OTA_BKG,RACK,1,343.0,Cancelled
BK_00444,2025-01-17,2025-02-02,CH_OTA_EXP,NET,2,160.57,Cancelled
BK_00445,2025-07-27,2025-10-24,CH_OTA_EXP,CORP,1,447.26,Cancelled
BK_00446,2025-04-06,2025-06-29,CH_DIRECT,CORP,1,236.17,Checked-Out
BK_00447,2025-06-19,2025-06-26,CH_WHOLE,CORP,3,1121.3,Confirmed
BK_00448,2026-03-16,2026-06-08,CH_OTA_BKG,RACK,1,169.64,Confirmed
BK_00449,2025-05-16,2025-07-31,CH_OTA_EXP,NET,1,83.39,Cancelled
BK_00450,2025-05-04,2025-06-28,CH_OTA_EXP,NET,1,176.16,Confirmed
BK_00451,2025-04-15,2025-04-29,CH_DIRECT,CORP,2,275.19,Confirmed
BK_00452,2026-10-19,2027-01-14,CH_OTA_EXP,RACK,3,949.75,Checked-Out
BK_00453,2026-10-28,2026-11-19,CH_WHOLE,CORP,3,508.45,Checked-Out
BK_00454,2025-06-05,2025-07-28,CH_WHOLE,PROMO,1,456.57,Confirmed
BK_00455,2025-05-07,2025-07-22,CH_WHOLE,CORP,2,424.18,Confirmed
BK_00456,2025-09-11,2025-10-17,CH_OTA_BKG,PROMO,3,997.26,Checked-Out
BK_00457,2026-09-15,2026-10-22,CH_OTA_BKG,CORP,1,297.45,Checked-Out
BK_00458,2025-07-13,2025-09-02,CH_DIRECT,RACK,1,287.85,Confirmed
BK_00459,2025-09-04,2025-11-07,CH_OTA_BKG,RACK,2,944.5,Confirmed
BK_00460,2026-02-01,2026-04-15,CH_WHOLE,CORP,3,1100.51,Cancelled
BK_00461,2025-03-16,2025-03-19,CH_OTA_BKG,RACK,2,341.22,Confirmed
BK_00462,2026-02-12,2026-04-18,CH_DIRECT,NET,2,749.52,Confirmed
BK_00463,2026-10-18,2026-12-26,CH_OTA_EXP,CORP,1,210.16,Checked-Out
BK_00464,2025-07-28,2025-08-17,CH_DIRECT,NET,3,1039.21,Checked-Out
BK_00465,2026-11-29,2027-02-20,CH_OTA_BKG,CORP,3,791.23,Confirmed
BK_00466,2025-03-01,2025-04-02,CH_OTA_BKG,NET,1,270.42,Checked-Out
BK_00467,2025-02-26,2025-04-07,CH_OTA_EXP,RACK,1,377.32,Checked-Out
BK_00468,2025-01-12,2025-02-02,CH_WHOLE,CORP,3,891.7,Checked-Out
BK_00469,2025-09-23,2025-10-15,CH_DIRECT,PROMO,3,1224.22,Cancelled
BK_00470,2025-05-01,2025-05-05,CH_DIRECT,NET,2,600.04,Cancelled
BK_00471,2026-12-31,2027-03-15,CH_OTA_BKG,NET,2,589.06,Confirmed
BK_00472,2026-05-27,2026-08-08,CH_OTA_EXP,CORP,1,187.15,Confirmed
BK_00473,2026-08-11,2026-11-06,CH_OTA_BKG,PROMO,3,881.12,Confirmed
BK_00474,2025-01-13,2025-02-14,CH_OTA_BKG,NET,2,481.7,Confirmed
BK_00475,2025-07-03,2025-07-08,CH_WHOLE,PROMO,2,368.54,Checked-Out
BK_00476,2025-11-24,2025-12-29,CH_OTA_BKG,CORP,1,290.86,Confirmed
BK_00477,2025-07-03,2025-08-01,CH_OTA_BKG,NET,1,448.34,Cancelled
BK_00478,2025-11-15,2025-12-27,CH_OTA_BKG,NET,1,234.95,Cancelled
BK_00479,2026-08-01,2026-09-09,CH_OTA_EXP,NET,2,657.02,Cancelled
BK_00480,2025-07-20,2025-09-28,CH_OTA_EXP,PROMO,1,471.61,Confirmed
BK_00481,2025-08-27,2025-11-05,CH_DIRECT,RACK,2,161.23,Checked-Out
BK_00482,2026-01-21,2026-03-02,CH_OTA_BKG,PROMO,3,1478.73,Cancelled
BK_00483,2026-05-19,2026-05-27,CH_OTA_EXP,CORP,1,98.44,Confirmed
BK_00484,2026-06-17,2026-08-09,CH_DIRECT,NET,3,346.98,Confirmed
BK_00485,2026-06-02,2026-06-20,CH_WHOLE,RACK,3,955.45,Cancelled
BK_00486,2026-11-10,2026-11-27,CH_OTA_EXP,CORP,2,874.77,Cancelled
BK_00487,2026-12-19,2027-01-30,CH_DIRECT,NET,2,356.23,Confirmed
BK_00488,2025-05-20,2025-08-03,CH_OTA_BKG,PROMO,1,149.04,Cancelled
BK_00489,2025-11-18,2026-01-10,CH_OTA_BKG,CORP,1,269.81,Cancelled
BK_00490,2025-09-29,2025-10-15,CH_OTA_BKG,PROMO,3,623.31,Checked-Out
BK_00491,2026-12-15,2027-03-03,CH_OTA_BKG,PROMO,2,284.59,Checked-Out
BK_00492,2025-09-12,2025-10-28,CH_WHOLE,RACK,3,616.54,Confirmed
BK_00493,2025-02-01,2025-03-25,CH_WHOLE,PROMO,1,274.06,Confirmed
BK_00494,2025-05-05,2025-05-07,CH_OTA_BKG,PROMO,1,163.22,Cancelled
BK_00495,2026-01-17,2026-04-15,CH_OTA_BKG,CORP,1,89.16,Confirmed
BK_00496,2025-07-22,2025-10-13,CH_WHOLE,PROMO,1,460.13,Cancelled
BK_00497,2025-05-06,2025-05-12,CH_WHOLE,RACK,1,468.14,Cancelled
BK_00498,2026-02-09,2026-04-14,CH_OTA_BKG,NET,3,777.6,Cancelled
BK_00499,2025-08-08,2025-09-01,CH_DIRECT,CORP,2,902.08,Confirmed
BK_00500,2026-09-21,2026-12-10,CH_OTA_EXP,CORP,2,506.07,Checked-Out
BK_00501,2026-05-06,2026-05-14,CH_OTA_BKG,CORP,2,275.28,Confirmed
BK_00502,2026-10-21,2026-12-28,CH_OTA_EXP,RACK,2,816.81,Cancelled
BK_00503,2026-05-07,2026-07-16,CH_WHOLE,CORP,3,873.02,Cancelled
BK_00504,2025-10-04,2025-10-28,CH_OTA_BKG,CORP,3,515.97,Cancelled
BK_00505,2025-03-01,2025-05-01,CH_DIRECT,PROMO,1,122.06,Checked-Out
BK_00506,2025-09-04,2025-10-09,CH_OTA_BKG,PROMO,3,1306.6,Cancelled
BK_00507,2025-12-30,2026-01-22,CH_OTA_EXP,PROMO,3,640.69,Checked-Out
BK_00508,2026-12-16,2027-01-31,CH_OTA_BKG,CORP,3,950.14,Checked-Out
BK_00509,2025-07-12,2025-09-14,CH_DIRECT,PROMO,2,191.89,Confirmed
BK_00510,2025-08-27,2025-11-13,CH_OTA_EXP,RACK,3,842.27,Cancelled
BK_00511,2026-09-21,2026-10-17,CH_OTA_EXP,CORP,3,463.6,Cancelled
BK_00512,2025-03-02,2025-03-05,CH_OTA_EXP,PROMO,1,435.52,Cancelled
BK_00513,2025-03-16,2025-05-03,CH_WHOLE,RACK,2,413.48,Confirmed
BK_00514,2025-06-11,2025-08-06,CH_WHOLE,CORP,1,377.02,Checked-Out
BK_00515,2026-12-12,2027-03-01,CH_DIRECT,PROMO,3,982.08,Confirmed
BK_00516,2026-01-23,2026-03-04,CH_DIRECT,PROMO,1,386.11,Checked-Out
BK_00517,2026-08-10,2026-09-30,CH_OTA_BKG,PROMO,3,640.95,Checked-Out
BK_00518,2025-08-15,2025-11-05,CH_OTA_BKG,NET,1,219.09,Confirmed
BK_00519,2025-09-01,2025-10-16,CH_DIRECT,PROMO,3,1355.5,Confirmed
BK_00520,2026-12-27,2027-03-23,CH_DIRECT,NET,1,191.39,Confirmed
BK_00521,2026-12-11,2026-12-20,CH_DIRECT,CORP,1,382.57,Confirmed
BK_00522,2026-01-31,2026-03-29,CH_WHOLE,PROMO,2,574.19,Cancelled
BK_00523,2025-12-26,2026-03-06,CH_WHOLE,RACK,2,822.53,Checked-Out
BK_00524,2026-10-29,2027-01-25,CH_OTA_EXP,PROMO,2,221.92,Confirmed
BK_00525,2025-10-29,2025-11-01,CH_DIRECT,CORP,1,111.16,Confirmed
BK_00526,2026-01-20,2026-02-10,CH_OTA_BKG,RACK,2,658.99,Checked-Out
BK_00527,2026-05-10,2026-05-14,CH_WHOLE,PROMO,3,1361.09,Confirmed
BK_00528,2025-02-24,2025-03-09,CH_DIRECT,PROMO,1,251.9,Checked-Out
BK_00529,2026-07-08,2026-08-11,CH_DIRECT,CORP,1,120.28,Cancelled
BK_00530,2026-08-09,2026-10-19,CH_WHOLE,PROMO,1,231.55,Cancelled
BK_00531,2025-03-31,2025-05-08,CH_WHOLE,PROMO,1,90.81,Confirmed
BK_00532,2026-10-16,2026-11-23,CH_OTA_BKG,NET,1,209.51,Cancelled
BK_00533,2026-04-28,2026-06-30,CH_DIRECT,RACK,3,925.6,Confirmed
BK_00534,2026-01-15,2026-03-05,CH_DIRECT,PROMO,2,197.48,Cancelled
BK_00535,2026-04-22,2026-05-26,CH_OTA_EXP,CORP,3,317.67,Checked-Out
BK_00536,2026-11-15,2026-11-28,CH_OTA_BKG,CORP,3,761.62,Checked-Out
BK_00537,2025-08-21,2025-10-31,CH_OTA_BKG,NET,3,767.48,Checked-Out
BK_00538,2026-12-05,2027-02-04,CH_OTA_EXP,NET,2,226.32,Checked-Out
BK_00539,2025-02-05,2025-04-11,CH_OTA_EXP,RACK,2,305.22,Confirmed
BK_00540,2025-08-05,2025-08-30,CH_OTA_EXP,RACK,2,225.83,Checked-Out
BK_00541,2026-03-22,2026-04-17,CH_OTA_EXP,CORP,2,925.08,Confirmed
BK_00542,2025-03-31,2025-05-20,CH_WHOLE,CORP,2,596.54,Confirmed
BK_00543,2026-12-19,2027-03-09,CH_WHOLE,RACK,2,285.7,Checked-Out
BK_00544,2026-08-26,2026-11-09,CH_OTA_BKG,RACK,3,1222.23,Cancelled
BK_00545,2026-07-03,2026-08-17,CH_WHOLE,CORP,2,710.02,Checked-Out
BK_00546,2026-09-16,2026-11-16,CH_OTA_BKG,PROMO,2,498.5,Checked-Out
BK_00547,2026-09-16,2026-12-13,CH_WHOLE,RACK,2,907.24,Cancelled
BK_00548,2026-12-09,2027-01-09,CH_OTA_BKG,NET,2,913.51,Confirmed
BK_00549,2025-12-12,2026-01-20,CH_DIRECT,CORP,2,880.92,Checked-Out
BK_00550,2025-04-11,2025-05-11,CH_OTA_EXP,CORP,3,798.32,Cancelled
BK_00551,2025-10-03,2025-11-26,CH_OTA_BKG,PROMO,2,337.57,Cancelled
BK_00552,2026-05-12,2026-07-18,CH_DIRECT,RACK,3,1237.28,Confirmed
BK_00553,2025-11-15,2026-01-19,CH_WHOLE,PROMO,3,1347.96,Confirmed
BK_00554,2025-06-27,2025-07-22,CH_OTA_EXP,RACK,1,93.89,Confirmed
BK_00555,2026-01-05,2026-01-31,CH_DIRECT,CORP,2,584.31,Checked-Out
BK_00556,2025-05-07,2025-08-03,CH_OTA_BKG,PROMO,2,570.58,Cancelled
BK_00557,2025-07-01,2025-08-31,CH_DIRECT,CORP,1,431.81,Cancelled
BK_00558,2026-12-07,2026-12-19,CH_DIRECT,RACK,2,201.71,Checked-Out
BK_00559,2025-08-08,2025-09-06,CH_OTA_EXP,PROMO,2,707.33,Checked-Out
BK_00560,2025-01-21,2025-04-19,CH_OTA_BKG,NET,1,351.9,Checked-Out
BK_00561,2025-01-09,2025-02-07,CH_DIRECT,CORP,3,1458.45,Checked-Out
BK_00562,2025-10-09,2025-12-03,CH_WHOLE,CORP,2,371.68,Cancelled
BK_00563,2025-11-06,2026-02-01,CH_WHOLE,RACK,1,294.84,Checked-Out
BK_00564,2026-01-19,2026-04-01,CH_DIRECT,CORP,3,376.21,Confirmed
BK_00565,2025-12-11,2026-01-16,CH_DIRECT,CORP,2,711.14,Checked-Out
BK_00566,2025-11-02,2025-11-27,CH_OTA_EXP,PROMO,1,418.28,Checked-Out
BK_00567,2026-02-18,2026-05-14,CH_DIRECT,PROMO,3,272.07,Cancelled
BK_00568,2025-10-30,2025-12-03,CH_WHOLE,NET,2,778.85,Checked-Out
BK_00569,2026-12-27,2027-03-11,CH_OTA_EXP,CORP,3,1138.85,Checked-Out
BK_00570,2026-07-02,2026-09-22,CH_WHOLE,CORP,3,618.25,Confirmed
BK_00571,2026-11-05,2027-01-16,CH_OTA_EXP,CORP,1,277.73,Checked-Out
BK_00572,2025-09-22,2025-12-03,CH_OTA_EXP,CORP,3,352.52,Cancelled
BK_00573,2025-08-17,2025-09-26,CH_WHOLE,CORP,2,378.87,Cancelled
BK_00574,2026-04-20,2026-05-06,CH_WHOLE,RACK,3,975.3,Checked-Out
BK_00575,2025-03-14,2025-05-14,CH_OTA_EXP,RACK,3,720.9,Cancelled
BK_00576,2026-02-28,2026-03-07,CH_OTA_EXP,PROMO,1,223.92,Checked-Out
BK_00577,2026-04-14,2026-05-03,CH_DIRECT,PROMO,1,284.78,Checked-Out
BK_00578,2025-07-01,2025-08-11,CH_OTA_BKG,RACK,2,389.76,Confirmed
BK_00579,2026-08-14,2026-09-04,CH_WHOLE,RACK,1,338.08,Checked-Out
BK_00580,2026-03-16,2026-05-07,CH_WHOLE,NET,2,163.92,Checked-Out
BK_00581,2025-07-24,2025-09-10,CH_OTA_BKG,CORP,3,480.13,Checked-Out
BK_00582,2025-01-05,2025-03-27,CH_OTA_EXP,PROMO,3,1345.0,Cancelled
BK_00583,2025-05-13,2025-05-27,CH_WHOLE,CORP,1,107.42,Confirmed
BK_00584,2025-11-02,2025-12-10,CH_WHOLE,CORP,2,905.9,Confirmed
BK_00585,2025-12-17,2026-02-18,CH_DIRECT,PROMO,1,478.2,Cancelled
BK_00586,2025-01-20,2025-02-19,CH_OTA_EXP,PROMO,1,388.31,Checked-Out
BK_00587,2026-06-01,2026-06-23,CH_OTA_BKG,CORP,3,1059.68,Confirmed
BK_00588,2026-01-20,2026-04-12,CH_DIRECT,RACK,3,1493.3,Checked-Out
BK_00589,2025-04-21,2025-07-14,CH_OTA_BKG,RACK,3,385.9,Cancelled
BK_00590,2026-01-25,2026-02-10,CH_DIRECT,NET,3,432.94,Checked-Out
BK_00591,2026-12-04,2027-02-23,CH_OTA_BKG,CORP,2,715.8,Checked-Out
BK_00592,2026-06-17,2026-07-22,CH_OTA_EXP,NET,1,294.87,Checked-Out
BK_00593,2025-05-01,2025-06-07,CH_OTA_BKG,RACK,2,326.86,Confirmed
BK_00594,2025-09-27,2025-12-03,CH_OTA_EXP,CORP,3,756.29,Confirmed
BK_00595,2025-02-10,2025-04-22,CH_WHOLE,PROMO,3,1415.74,Cancelled
BK_00596,2025-08-29,2025-08-30,CH_OTA_BKG,RACK,1,430.8,Checked-Out
BK_00597,2026-05-21,2026-06-10,CH_OTA_BKG,RACK,3,1151.71,Cancelled
