booking_id,booking_date,check_in_date,channel_id,rate_code_id,rooms_sold,gross_room_revenue,status,is_commissionable,default_commission_rate,commission_cost,net_room_revenue,OCC,Day Name,true_gross_room_revenue,true_commission_cost,true_net_room_revenue,ADR,net_ADR,net_RevPAR
BK_00213,28/6/2026,2/9/2026,CH_OTA_EXP,CORP,2,771,Checked-Out,TRUE,0.15,115.65,655.35,0.02,Wednesday,771,115.65,655.35,385.5,327.675,6.5535
BK_00214,1/6/2025,2/7/2025,CH_OTA_BKG,PROMO,2,325.71,Checked-Out,TRUE,0.18,58.6278,267.0822,0.02,Wednesday,325.71,58.6278,267.0822,162.855,133.5411,2.670822
BK_00215,6/6/2025,29/8/2025,CH_OTA_BKG,PROMO,3,862.59,Checked-Out,TRUE,0.18,155.2662,707.3238,0.03,Friday,862.59,155.2662,707.3238,287.53,235.7746,7.073238
BK_00217,29/3/2026,18/6/2026,CH_DIRECT,CORP,3,310.78,Checked-Out,TRUE,0,0,310.78,0.03,Thursday,310.78,0,310.78,103.5933333,103.5933333,3.1078
BK_00219,20/3/2025,11/6/2025,CH_OTA_BKG,NET,2,647.48,Checked-Out,FALSE,0.18,0,647.48,0.02,Wednesday,789.6097561,142.1297561,647.48,394.804878,323.74,6.4748
BK_00220,12/2/2025,11/4/2025,CH_OTA_EXP,CORP,3,839.29,Confirmed,TRUE,0.15,125.8935,713.3965,0.03,Friday,839.29,125.8935,713.3965,279.7633333,237.7988333,7.133965
BK_00221,5/3/2025,2/5/2025,CH_OTA_BKG,CORP,3,346.25,Checked-Out,TRUE,0.18,62.325,283.925,0.03,Friday,346.25,62.325,283.925,115.4166667,94.64166667,2.83925
BK_00222,26/6/2025,2/7/2025,CH_OTA_EXP,NET,2,600.22,Checked-Out,FALSE,0.15,0,600.22,0.02,Wednesday,706.1411765,105.9211765,600.22,353.0705882,300.11,6.0022
BK_00224,27/11/2026,12/2/2027,CH_OTA_BKG,CORP,1,218.47,Checked-Out,TRUE,0.18,39.3246,179.1454,0.01,Friday,218.47,39.3246,179.1454,218.47,179.1454,1.791454
BK_00225,26/11/2026,15/1/2027,CH_DIRECT,CORP,3,1312.97,Checked-Out,TRUE,0,0,1312.97,0.03,Friday,1312.97,0,1312.97,437.6566667,437.6566667,13.1297
BK_00226,3/6/2025,16/7/2025,CH_OTA_BKG,PROMO,2,420.59,Checked-Out,TRUE,0.18,75.7062,344.8838,0.02,Wednesday,420.59,75.7062,344.8838,210.295,172.4419,3.448838
BK_00227,17/12/2026,12/3/2027,CH_WHOLE,PROMO,3,1133.13,Confirmed,TRUE,0,0,1133.13,0.03,Friday,1133.13,0,1133.13,377.71,377.71,11.3313
BK_00228,14/11/2025,25/1/2026,CH_WHOLE,CORP,1,361.45,Checked-Out,TRUE,0,0,361.45,0.01,Sunday,361.45,0,361.45,361.45,361.45,3.6145
BK_00230,13/11/2025,7/12/2025,CH_OTA_EXP,CORP,2,321.28,Confirmed,TRUE,0.15,48.192,273.088,0.02,Sunday,321.28,48.192,273.088,160.64,136.544,2.73088
BK_00231,8/6/2025,18/6/2025,CH_DIRECT,RACK,3,1211.3,Checked-Out,TRUE,0,0,1211.3,0.03,Wednesday,1211.3,0,1211.3,403.7666667,403.7666667,12.113
BK_00232,24/6/2026,29/6/2026,CH_DIRECT,PROMO,3,714.67,Confirmed,TRUE,0,0,714.67,0.03,Monday,714.67,0,714.67,238.2233333,238.2233333,7.1467
BK_00233,5/7/2025,2/10/2025,CH_OTA_EXP,NET,1,252.56,Checked-Out,FALSE,0.15,0,252.56,0.01,Thursday,297.1294118,44.56941176,252.56,297.1294118,252.56,2.5256
BK_00236,30/5/2026,6/8/2026,CH_WHOLE,PROMO,1,416.53,Confirmed,TRUE,0,0,416.53,0.01,Thursday,416.53,0,416.53,416.53,416.53,4.1653
BK_00237,14/9/2025,21/9/2025,CH_WHOLE,CORP,3,1417.21,Checked-Out,TRUE,0,0,1417.21,0.03,Sunday,1417.21,0,1417.21,472.4033333,472.4033333,14.1721
BK_00238,13/6/2026,29/6/2026,CH_DIRECT,RACK,1,194.57,Checked-Out,TRUE,0,0,194.57,0.01,Monday,194.57,0,194.57,194.57,194.57,1.9457
BK_00239,31/5/2025,26/7/2025,CH_OTA_BKG,PROMO,2,903.09,Confirmed,TRUE,0.18,162.5562,740.5338,0.02,Saturday,903.09,162.5562,740.5338,451.545,370.2669,7.405338
BK_00240,1/3/2026,8/3/2026,CH_WHOLE,CORP,1,242.19,Confirmed,TRUE,0,0,242.19,0.01,Sunday,242.19,0,242.19,242.19,242.19,2.4219
BK_00241,19/1/2026,17/2/2026,CH_OTA_BKG,CORP,1,432.45,Checked-Out,TRUE,0.18,77.841,354.609,0.01,Tuesday,432.45,77.841,354.609,432.45,354.609,3.54609
BK_00243,14/12/2026,1/1/2027,CH_WHOLE,NET,3,246.62,Confirmed,FALSE,0,0,246.62,0.03,Friday,246.62,0,246.62,82.20666667,82.20666667,2.4662
BK_00244,20/1/2025,22/2/2025,CH_OTA_EXP,PROMO,3,1424.68,Checked-Out,TRUE,0.15,213.702,1210.978,0.03,Saturday,1424.68,213.702,1210.978,474.8933333,403.6593333,12.10978
BK_00245,25/6/2026,19/8/2026,CH_OTA_BKG,CORP,1,206.48,Confirmed,TRUE,0.18,37.1664,169.3136,0.01,Wednesday,206.48,37.1664,169.3136,206.48,169.3136,1.693136
BK_00248,2/1/2025,22/3/2025,CH_DIRECT,PROMO,3,764.88,Checked-Out,TRUE,0,0,764.88,0.03,Saturday,764.88,0,764.88,254.96,254.96,7.6488
BK_00249,16/11/2026,27/11/2026,CH_DIRECT,RACK,3,925.54,Checked-Out,TRUE,0,0,925.54,0.03,Friday,925.54,0,925.54,308.5133333,308.5133333,9.2554
BK_00251,17/9/2025,20/9/2025,CH_DIRECT,RACK,2,362.55,Checked-Out,TRUE,0,0,362.55,0.02,Saturday,362.55,0,362.55,181.275,181.275,3.6255
BK_00253,21/10/2026,13/11/2026,CH_WHOLE,NET,3,469.67,Confirmed,FALSE,0,0,469.67,0.03,Friday,469.67,0,469.67,156.5566667,156.5566667,4.6967
BK_00254,6/3/2025,4/5/2025,CH_OTA_BKG,CORP,1,98.4,Confirmed,TRUE,0.18,17.712,80.688,0.01,Sunday,98.4,17.712,80.688,98.4,80.688,0.80688
BK_00255,12/2/2025,25/3/2025,CH_DIRECT,NET,3,836.48,Confirmed,FALSE,0,0,836.48,0.03,Tuesday,836.48,0,836.48,278.8266667,278.8266667,8.3648
BK_00258,14/12/2025,7/1/2026,CH_WHOLE,NET,2,936.42,Checked-Out,FALSE,0,0,936.42,0.02,Wednesday,936.42,0,936.42,468.21,468.21,9.3642
BK_00259,1/10/2025,12/10/2025,CH_WHOLE,RACK,2,666.06,Confirmed,TRUE,0,0,666.06,0.02,Sunday,666.06,0,666.06,333.03,333.03,6.6606
BK_00262,13/2/2025,31/3/2025,CH_WHOLE,CORP,3,1474.83,Confirmed,TRUE,0,0,1474.83,0.03,Monday,1474.83,0,1474.83,491.61,491.61,14.7483
BK_00263,18/3/2025,12/6/2025,CH_WHOLE,CORP,3,1249.38,Checked-Out,TRUE,0,0,1249.38,0.03,Thursday,1249.38,0,1249.38,416.46,416.46,12.4938
BK_00264,13/6/2025,17/6/2025,CH_OTA_EXP,NET,1,133.02,Confirmed,FALSE,0.15,0,133.02,0.01,Tuesday,156.4941176,23.47411765,133.02,156.4941176,133.02,1.3302
BK_00265,23/10/2026,9/12/2026,CH_DIRECT,NET,3,280.81,Confirmed,FALSE,0,0,280.81,0.03,Wednesday,280.81,0,280.81,93.60333333,93.60333333,2.8081
BK_00266,27/11/2026,24/1/2027,CH_DIRECT,CORP,2,800.99,Checked-Out,TRUE,0,0,800.99,0.02,Sunday,800.99,0,800.99,400.495,400.495,8.0099
BK_00267,21/5/2025,28/7/2025,CH_DIRECT,NET,2,705.63,Confirmed,FALSE,0,0,705.63,0.02,Monday,705.63,0,705.63,352.815,352.815,7.0563
BK_00268,27/4/2025,1/5/2025,CH_OTA_EXP,NET,3,727.6,Checked-Out,FALSE,0.15,0,727.6,0.03,Thursday,856,128.4,727.6,285.3333333,242.5333333,7.276
BK_00271,26/6/2025,22/8/2025,CH_OTA_BKG,CORP,3,677.76,Confirmed,TRUE,0.18,121.9968,555.7632,0.03,Friday,677.76,121.9968,555.7632,225.92,185.2544,5.557632
BK_00272,18/7/2026,26/9/2026,CH_DIRECT,CORP,1,378.96,Checked-Out,TRUE,0,0,378.96,0.01,Saturday,378.96,0,378.96,378.96,378.96,3.7896
BK_00273,16/10/2026,8/11/2026,CH_DIRECT,PROMO,1,493.76,Confirmed,TRUE,0,0,493.76,0.01,Sunday,493.76,0,493.76,493.76,493.76,4.9376
BK_00275,19/7/2026,5/8/2026,CH_OTA_BKG,RACK,2,494.45,Checked-Out,TRUE,0.18,89.001,405.449,0.02,Wednesday,494.45,89.001,405.449,247.225,202.7245,4.05449
BK_00277,20/10/2026,30/10/2026,CH_WHOLE,NET,3,891.87,Confirmed,FALSE,0,0,891.87,0.03,Friday,891.87,0,891.87,297.29,297.29,8.9187
BK_00278,19/7/2026,9/10/2026,CH_OTA_EXP,PROMO,2,582.41,Confirmed,TRUE,0.15,87.3615,495.0485,0.02,Friday,582.41,87.3615,495.0485,291.205,247.52425,4.950485
BK_00279,8/5/2025,14/7/2025,CH_OTA_EXP,CORP,1,148.03,Checked-Out,TRUE,0.15,22.2045,125.8255,0.01,Monday,148.03,22.2045,125.8255,148.03,125.8255,1.258255
BK_00280,19/8/2025,3/10/2025,CH_DIRECT,RACK,2,324.89,Checked-Out,TRUE,0,0,324.89,0.02,Friday,324.89,0,324.89,162.445,162.445,3.2489
BK_00281,9/10/2025,26/10/2025,CH_DIRECT,RACK,3,1047.64,Checked-Out,TRUE,0,0,1047.64,0.03,Sunday,1047.64,0,1047.64,349.2133333,349.2133333,10.4764
BK_00282,18/8/2026,7/9/2026,CH_OTA_EXP,CORP,3,291.9,Confirmed,TRUE,0.15,43.785,248.115,0.03,Monday,291.9,43.785,248.115,97.3,82.705,2.48115
BK_00283,25/3/2025,31/3/2025,CH_DIRECT,PROMO,3,764.9,Checked-Out,TRUE,0,0,764.9,0.03,Monday,764.9,0,764.9,254.9666667,254.9666667,7.649
BK_00284,1/2/2025,6/4/2025,CH_DIRECT,CORP,2,365.7,Checked-Out,TRUE,0,0,365.7,0.02,Sunday,365.7,0,365.7,182.85,182.85,3.657
BK_00287,23/11/2025,7/1/2026,CH_WHOLE,PROMO,2,592.58,Confirmed,TRUE,0,0,592.58,0.02,Wednesday,592.58,0,592.58,296.29,296.29,5.9258
BK_00288,23/11/2025,24/12/2025,CH_WHOLE,RACK,2,537.66,Confirmed,TRUE,0,0,537.66,0.02,Wednesday,537.66,0,537.66,268.83,268.83,5.3766
BK_00289,10/4/2025,17/4/2025,CH_DIRECT,NET,3,766.85,Confirmed,FALSE,0,0,766.85,0.03,Thursday,766.85,0,766.85,255.6166667,255.6166667,7.6685
BK_00290,2/12/2025,14/2/2026,CH_DIRECT,PROMO,1,289.27,Checked-Out,TRUE,0,0,289.27,0.01,Saturday,289.27,0,289.27,289.27,289.27,2.8927
BK_00292,2/6/2026,31/7/2026,CH_OTA_EXP,PROMO,3,684.65,Confirmed,TRUE,0.15,102.6975,581.9525,0.03,Friday,684.65,102.6975,581.9525,228.2166667,193.9841667,5.819525
BK_00293,16/10/2025,19/12/2025,CH_WHOLE,CORP,3,250.3,Confirmed,TRUE,0,0,250.3,0.03,Friday,250.3,0,250.3,83.43333333,83.43333333,2.503
BK_00300,16/6/2025,6/8/2025,CH_DIRECT,CORP,3,1283.64,Checked-Out,TRUE,0,0,1283.64,0.03,Wednesday,1283.64,0,1283.64,427.88,427.88,12.8364
BK_00301,17/5/2026,29/7/2026,CH_DIRECT,NET,1,234.71,Checked-Out,FALSE,0,0,234.71,0.01,Wednesday,234.71,0,234.71,234.71,234.71,2.3471
BK_00302,23/4/2025,16/6/2025,CH_DIRECT,RACK,3,837.98,Checked-Out,TRUE,0,0,837.98,0.03,Monday,837.98,0,837.98,279.3266667,279.3266667,8.3798
BK_00303,16/8/2026,29/10/2026,CH_OTA_EXP,RACK,3,845.37,Checked-Out,TRUE,0.15,126.8055,718.5645,0.03,Thursday,845.37,126.8055,718.5645,281.79,239.5215,7.185645
BK_00304,7/10/2026,26/12/2026,CH_WHOLE,PROMO,3,545.17,Checked-Out,TRUE,0,0,545.17,0.03,Saturday,545.17,0,545.17,181.7233333,181.7233333,5.4517
BK_00305,19/12/2026,3/1/2027,CH_OTA_EXP,RACK,2,423.5,Confirmed,TRUE,0.15,63.525,359.975,0.02,Sunday,423.5,63.525,359.975,211.75,179.9875,3.59975
BK_00308,18/11/2025,11/12/2025,CH_WHOLE,CORP,3,686.4,Checked-Out,TRUE,0,0,686.4,0.03,Thursday,686.4,0,686.4,228.8,228.8,6.864
BK_00310,26/7/2026,3/9/2026,CH_OTA_EXP,CORP,2,752.12,Checked-Out,TRUE,0.15,112.818,639.302,0.02,Thursday,752.12,112.818,639.302,376.06,319.651,6.39302
BK_00311,23/12/2026,24/2/2027,CH_DIRECT,NET,2,630.81,Checked-Out,FALSE,0,0,630.81,0.02,Wednesday,630.81,0,630.81,315.405,315.405,6.3081
BK_00312,8/10/2025,14/11/2025,CH_OTA_BKG,NET,2,847.44,Confirmed,FALSE,0.18,0,847.44,0.02,Friday,1033.463415,186.0234146,847.44,516.7317073,423.72,8.4744
BK_00313,25/10/2025,31/10/2025,CH_DIRECT,RACK,2,936.17,Checked-Out,TRUE,0,0,936.17,0.02,Friday,936.17,0,936.17,468.085,468.085,9.3617
BK_00314,20/9/2025,21/11/2025,CH_OTA_EXP,PROMO,3,581.63,Checked-Out,TRUE,0.15,87.2445,494.3855,0.03,Friday,581.63,87.2445,494.3855,193.8766667,164.7951667,4.943855
BK_00315,14/12/2026,18/1/2027,CH_OTA_EXP,RACK,3,1173.52,Confirmed,TRUE,0.15,176.028,997.492,0.03,Monday,1173.52,176.028,997.492,391.1733333,332.4973333,9.97492
BK_00317,29/4/2026,12/5/2026,CH_OTA_EXP,RACK,3,1472.17,Confirmed,TRUE,0.15,220.8255,1251.3445,0.03,Tuesday,1472.17,220.8255,1251.3445,490.7233333,417.1148333,12.513445
BK_00319,25/11/2025,1/1/2026,CH_OTA_BKG,RACK,3,963.41,Checked-Out,TRUE,0.18,173.4138,789.9962,0.03,Thursday,963.41,173.4138,789.9962,321.1366667,263.3320667,7.899962
BK_00321,23/5/2026,16/6/2026,CH_DIRECT,RACK,1,205.32,Checked-Out,TRUE,0,0,205.32,0.01,Tuesday,205.32,0,205.32,205.32,205.32,2.0532
BK_00326,14/3/2026,19/5/2026,CH_DIRECT,RACK,2,722.17,Confirmed,TRUE,0,0,722.17,0.02,Tuesday,722.17,0,722.17,361.085,361.085,7.2217
BK_00327,24/5/2025,25/7/2025,CH_DIRECT,PROMO,1,189.53,Confirmed,TRUE,0,0,189.53,0.01,Friday,189.53,0,189.53,189.53,189.53,1.8953
BK_00328,3/4/2026,8/5/2026,CH_DIRECT,CORP,3,1150.83,Confirmed,TRUE,0,0,1150.83,0.03,Friday,1150.83,0,1150.83,383.61,383.61,11.5083
BK_00332,13/9/2026,31/10/2026,CH_WHOLE,NET,3,1250.51,Confirmed,FALSE,0,0,1250.51,0.03,Saturday,1250.51,0,1250.51,416.8366667,416.8366667,12.5051
BK_00333,11/9/2025,8/12/2025,CH_OTA_BKG,NET,3,1126.75,Confirmed,FALSE,0.18,0,1126.75,0.03,Monday,1374.085366,247.3353659,1126.75,458.0284553,375.5833333,11.2675
BK_00334,1/8/2026,16/8/2026,CH_OTA_BKG,PROMO,3,916.19,Confirmed,TRUE,0.18,164.9142,751.2758,0.03,Sunday,916.19,164.9142,751.2758,305.3966667,250.4252667,7.512758
BK_00335,2/12/2025,7/2/2026,CH_WHOLE,RACK,3,498.81,Checked-Out,TRUE,0,0,498.81,0.03,Saturday,498.81,0,498.81,166.27,166.27,4.9881
BK_00337,13/4/2026,25/6/2026,CH_OTA_BKG,NET,3,1256.71,Checked-Out,FALSE,0.18,0,1256.71,0.03,Thursday,1532.573171,275.8631707,1256.71,510.8577236,418.9033333,12.5671
BK_00338,23/1/2025,15/3/2025,CH_DIRECT,RACK,3,514.56,Confirmed,TRUE,0,0,514.56,0.03,Saturday,514.56,0,514.56,171.52,171.52,5.1456
BK_00339,16/2/2025,12/4/2025,CH_DIRECT,RACK,3,1492.6,Confirmed,TRUE,0,0,1492.6,0.03,Saturday,1492.6,0,1492.6,497.5333333,497.5333333,14.926
BK_00340,29/4/2026,4/5/2026,CH_DIRECT,NET,1,402.97,Checked-Out,FALSE,0,0,402.97,0.01,Monday,402.97,0,402.97,402.97,402.97,4.0297
BK_00342,20/1/2026,31/1/2026,CH_OTA_EXP,CORP,1,154.96,Checked-Out,TRUE,0.15,23.244,131.716,0.01,Saturday,154.96,23.244,131.716,154.96,131.716,1.31716
BK_00346,22/9/2026,25/9/2026,CH_OTA_EXP,PROMO,1,122.38,Confirmed,TRUE,0.15,18.357,104.023,0.01,Friday,122.38,18.357,104.023,122.38,104.023,1.04023
BK_00349,28/8/2025,10/11/2025,CH_DIRECT,CORP,1,206.74,Confirmed,TRUE,0,0,206.74,0.01,Monday,206.74,0,206.74,206.74,206.74,2.0674
BK_00350,8/11/2026,14/1/2027,CH_OTA_EXP,NET,2,391.13,Checked-Out,FALSE,0.15,0,391.13,0.02,Thursday,460.1529412,69.02294118,391.13,230.0764706,195.565,3.9113
BK_00351,29/8/2026,21/9/2026,CH_WHOLE,NET,1,488.36,Checked-Out,FALSE,0,0,488.36,0.01,Monday,488.36,0,488.36,488.36,488.36,4.8836
BK_00353,8/7/2025,15/9/2025,CH_WHOLE,PROMO,1,206.31,Checked-Out,TRUE,0,0,206.31,0.01,Monday,206.31,0,206.31,206.31,206.31,2.0631
BK_00354,28/5/2025,27/7/2025,CH_OTA_BKG,NET,2,628.12,Confirmed,FALSE,0.18,0,628.12,0.02,Sunday,766,137.88,628.12,383,314.06,6.2812
BK_00356,15/1/2026,27/1/2026,CH_OTA_EXP,RACK,2,476.82,Checked-Out,TRUE,0.15,71.523,405.297,0.02,Tuesday,476.82,71.523,405.297,238.41,202.6485,4.05297
BK_00357,10/9/2026,16/9/2026,CH_OTA_BKG,PROMO,3,1152.62,Checked-Out,TRUE,0.18,207.4716,945.1484,0.03,Wednesday,1152.62,207.4716,945.1484,384.2066667,315.0494667,9.451484
BK_00358,11/8/2025,12/10/2025,CH_OTA_EXP,CORP,2,963.9,Confirmed,TRUE,0.15,144.585,819.315,0.02,Sunday,963.9,144.585,819.315,481.95,409.6575,8.19315
BK_00359,5/8/2025,30/8/2025,CH_OTA_BKG,NET,1,372.16,Checked-Out,FALSE,0.18,0,372.16,0.01,Saturday,453.8536585,81.69365854,372.16,453.8536585,372.16,3.7216
BK_00360,29/7/2025,18/9/2025,CH_OTA_EXP,CORP,2,479.76,Checked-Out,TRUE,0.15,71.964,407.796,0.02,Thursday,479.76,71.964,407.796,239.88,203.898,4.07796
BK_00363,16/2/2025,30/4/2025,CH_OTA_EXP,PROMO,1,189.53,Checked-Out,TRUE,0.15,28.4295,161.1005,0.01,Wednesday,189.53,28.4295,161.1005,189.53,161.1005,1.611005
BK_00366,20/10/2026,22/12/2026,CH_WHOLE,PROMO,3,1241.67,Confirmed,TRUE,0,0,1241.67,0.03,Tuesday,1241.67,0,1241.67,413.89,413.89,12.4167
BK_00367,24/5/2025,2/8/2025,CH_WHOLE,PROMO,3,1487.81,Confirmed,TRUE,0,0,1487.81,0.03,Saturday,1487.81,0,1487.81,495.9366667,495.9366667,14.8781
BK_00368,21/6/2026,26/6/2026,CH_OTA_BKG,RACK,1,253.2,Checked-Out,TRUE,0.18,45.576,207.624,0.01,Friday,253.2,45.576,207.624,253.2,207.624,2.07624
BK_00370,3/3/2025,22/5/2025,CH_WHOLE,NET,1,82.78,Checked-Out,FALSE,0,0,82.78,0.01,Thursday,82.78,0,82.78,82.78,82.78,0.8278
BK_00371,26/2/2026,28/2/2026,CH_OTA_BKG,CORP,3,1471.62,Confirmed,TRUE,0.18,264.8916,1206.7284,0.03,Saturday,1471.62,264.8916,1206.7284,490.54,402.2428,12.067284
BK_00372,30/5/2026,28/8/2026,CH_WHOLE,PROMO,1,465.58,Checked-Out,TRUE,0,0,465.58,0.01,Friday,465.58,0,465.58,465.58,465.58,4.6558
BK_00374,22/3/2025,9/5/2025,CH_WHOLE,NET,3,546.44,Checked-Out,FALSE,0,0,546.44,0.03,Friday,546.44,0,546.44,182.1466667,182.1466667,5.4644
BK_00377,21/3/2026,12/6/2026,CH_DIRECT,RACK,3,1398.13,Confirmed,TRUE,0,0,1398.13,0.03,Friday,1398.13,0,1398.13,466.0433333,466.0433333,13.9813
BK_00378,5/8/2025,2/11/2025,CH_WHOLE,CORP,1,468.15,Checked-Out,TRUE,0,0,468.15,0.01,Sunday,468.15,0,468.15,468.15,468.15,4.6815
BK_00379,15/10/2025,24/12/2025,CH_OTA_BKG,PROMO,2,173.15,Confirmed,TRUE,0.18,31.167,141.983,0.02,Wednesday,173.15,31.167,141.983,86.575,70.9915,1.41983
BK_00380,25/8/2026,13/9/2026,CH_WHOLE,RACK,2,296.46,Confirmed,TRUE,0,0,296.46,0.02,Sunday,296.46,0,296.46,148.23,148.23,2.9646
BK_00381,4/8/2026,23/9/2026,CH_DIRECT,NET,3,416.34,Checked-Out,FALSE,0,0,416.34,0.03,Wednesday,416.34,0,416.34,138.78,138.78,4.1634
BK_00382,22/3/2025,26/5/2025,CH_DIRECT,RACK,1,263.58,Confirmed,TRUE,0,0,263.58,0.01,Monday,263.58,0,263.58,263.58,263.58,2.6358
BK_00384,18/5/2026,17/6/2026,CH_DIRECT,NET,2,316.02,Checked-Out,FALSE,0,0,316.02,0.02,Wednesday,316.02,0,316.02,158.01,158.01,3.1602
BK_00385,8/11/2026,27/12/2026,CH_OTA_BKG,CORP,1,379.51,Confirmed,TRUE,0.18,68.3118,311.1982,0.01,Sunday,379.51,68.3118,311.1982,379.51,311.1982,3.111982
BK_00388,15/4/2025,2/5/2025,CH_OTA_BKG,PROMO,2,537.03,Checked-Out,TRUE,0.18,96.6654,440.3646,0.02,Friday,537.03,96.6654,440.3646,268.515,220.1823,4.403646
BK_00389,9/6/2026,1/8/2026,CH_OTA_BKG,RACK,1,228.64,Confirmed,TRUE,0.18,41.1552,187.4848,0.01,Saturday,228.64,41.1552,187.4848,228.64,187.4848,1.874848
BK_00391,28/3/2025,8/6/2025,CH_OTA_EXP,PROMO,3,719.72,Confirmed,TRUE,0.15,107.958,611.762,0.03,Sunday,719.72,107.958,611.762,239.9066667,203.9206667,6.11762
BK_00393,10/10/2025,3/12/2025,CH_DIRECT,NET,1,231.67,Confirmed,FALSE,0,0,231.67,0.01,Wednesday,231.67,0,231.67,231.67,231.67,2.3167
BK_00394,3/10/2026,6/12/2026,CH_OTA_EXP,NET,1,136.91,Confirmed,FALSE,0.15,0,136.91,0.01,Sunday,161.0705882,24.16058824,136.91,161.0705882,136.91,1.3691
BK_00395,10/2/2026,25/3/2026,CH_WHOLE,CORP,2,441.18,Checked-Out,TRUE,0,0,441.18,0.02,Wednesday,441.18,0,441.18,220.59,220.59,4.4118
BK_00396,1/9/2026,19/9/2026,CH_DIRECT,CORP,3,1433.57,Confirmed,TRUE,0,0,1433.57,0.03,Saturday,1433.57,0,1433.57,477.8566667,477.8566667,14.3357
BK_00397,6/5/2026,16/6/2026,CH_OTA_EXP,NET,2,404.82,Checked-Out,FALSE,0.15,0,404.82,0.02,Tuesday,476.2588235,71.43882353,404.82,238.1294118,202.41,4.0482
BK_00399,9/1/2026,24/1/2026,CH_OTA_EXP,PROMO,3,1207.2,Confirmed,TRUE,0.15,181.08,1026.12,0.03,Saturday,1207.2,181.08,1026.12,402.4,342.04,10.2612
BK_00401,21/11/2026,24/1/2027,CH_OTA_EXP,CORP,1,186.13,Confirmed,TRUE,0.15,27.9195,158.2105,0.01,Sunday,186.13,27.9195,158.2105,186.13,158.2105,1.582105
BK_00403,2/7/2026,5/9/2026,CH_WHOLE,RACK,2,749.37,Checked-Out,TRUE,0,0,749.37,0.02,Saturday,749.37,0,749.37,374.685,374.685,7.4937
BK_00406,19/4/2025,21/4/2025,CH_OTA_BKG,CORP,1,294.48,Checked-Out,TRUE,0.18,53.0064,241.4736,0.01,Monday,294.48,53.0064,241.4736,294.48,241.4736,2.414736
BK_00407,26/7/2026,9/10/2026,CH_OTA_EXP,NET,2,488.55,Checked-Out,FALSE,0.15,0,488.55,0.02,Friday,574.7647059,86.21470588,488.55,287.3823529,244.275,4.8855
BK_00410,31/7/2025,6/10/2025,CH_WHOLE,CORP,2,242,Checked-Out,TRUE,0,0,242,0.02,Monday,242,0,242,121,121,2.42
BK_00411,15/12/2026,11/2/2027,CH_DIRECT,RACK,2,197.53,Checked-Out,TRUE,0,0,197.53,0.02,Thursday,197.53,0,197.53,98.765,98.765,1.9753
BK_00412,28/4/2025,1/5/2025,CH_DIRECT,RACK,3,1248.06,Checked-Out,TRUE,0,0,1248.06,0.03,Thursday,1248.06,0,1248.06,416.02,416.02,12.4806
BK_00415,30/1/2025,19/4/2025,CH_OTA_EXP,NET,3,781.24,Confirmed,FALSE,0.15,0,781.24,0.03,Saturday,919.1058824,137.8658824,781.24,306.3686275,260.4133333,7.8124
BK_00416,23/12/2026,20/1/2027,CH_OTA_EXP,CORP,3,1259,Confirmed,TRUE,0.15,188.85,1070.15,0.03,Wednesday,1259,188.85,1070.15,419.6666667,356.7166667,10.7015
BK_00417,15/8/2026,29/8/2026,CH_OTA_EXP,CORP,2,325.54,Confirmed,TRUE,0.15,48.831,276.709,0.02,Saturday,325.54,48.831,276.709,162.77,138.3545,2.76709
BK_00419,25/8/2026,9/9/2026,CH_DIRECT,CORP,2,678.58,Checked-Out,TRUE,0,0,678.58,0.02,Wednesday,678.58,0,678.58,339.29,339.29,6.7858
BK_00421,30/4/2025,24/5/2025,CH_DIRECT,PROMO,3,729.46,Checked-Out,TRUE,0,0,729.46,0.03,Saturday,729.46,0,729.46,243.1533333,243.1533333,7.2946
BK_00422,22/5/2025,4/8/2025,CH_WHOLE,NET,1,284.4,Checked-Out,FALSE,0,0,284.4,0.01,Monday,284.4,0,284.4,284.4,284.4,2.844
BK_00423,12/12/2026,5/3/2027,CH_OTA_EXP,PROMO,2,402.62,Confirmed,TRUE,0.15,60.393,342.227,0.02,Friday,402.62,60.393,342.227,201.31,171.1135,3.42227
BK_00424,19/11/2025,16/1/2026,CH_OTA_BKG,CORP,1,283.54,Confirmed,TRUE,0.18,51.0372,232.5028,0.01,Friday,283.54,51.0372,232.5028,283.54,232.5028,2.325028
BK_00425,29/1/2026,11/4/2026,CH_WHOLE,NET,3,859.57,Checked-Out,FALSE,0,0,859.57,0.03,Saturday,859.57,0,859.57,286.5233333,286.5233333,8.5957
BK_00426,31/3/2026,2/6/2026,CH_OTA_EXP,RACK,3,278.88,Confirmed,TRUE,0.15,41.832,237.048,0.03,Tuesday,278.88,41.832,237.048,92.96,79.016,2.37048
BK_00429,10/7/2026,16/7/2026,CH_WHOLE,PROMO,2,246.03,Checked-Out,TRUE,0,0,246.03,0.02,Thursday,246.03,0,246.03,123.015,123.015,2.4603
BK_00430,11/9/2025,20/10/2025,CH_OTA_BKG,NET,2,452.8,Confirmed,FALSE,0.18,0,452.8,0.02,Monday,552.195122,99.39512195,452.8,276.097561,226.4,4.528
BK_00432,29/12/2026,18/3/2027,CH_WHOLE,PROMO,3,415.44,Confirmed,TRUE,0,0,415.44,0.03,Thursday,415.44,0,415.44,138.48,138.48,4.1544
